# ANI ranges report for assembly: GCA_001590685.1
# Submitted organism: Sporosarcina psychrophila (taxid = 1476, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Submitted Organism Has Type Assembly: No
# Best match: Sporosarcina limicola (taxid = 34101, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP014616.1	CIRCULAR	3267105	3268090	4674191	JADBEL010000002.1	128170	129155	GCA_014873855.1	Sporosarcina limicola	76.4293	96	0.0210946
S	CP014616.1	CIRCULAR	3268091	3270322	4674191	JAWLIR010000004.1	302005	304234	GCA_033485195.1	Sporosarcina beigongshangi	89.5302	96	0.0477516
S	CP014616.1	CIRCULAR	3270323	3271325	4674191	JADBEL010000002.1	131386	132385	GCA_014873855.1	Sporosarcina limicola	74.331	96	0.0214583
S	CP014616.1	CIRCULAR	3271817	3276803	4674191	JADBEL010000002.1	132799	137779	GCA_014873855.1	Sporosarcina limicola	77.2447	96	0.106692
S	CP014616.1	CIRCULAR	3276994	3277674	4674191	JAWLIR010000004.1	294538	295219	GCA_033485195.1	Sporosarcina beigongshangi	92.3865	96	0.0145694
S	CP014616.1	CIRCULAR	3277675	3284940	4674191	JADBEL010000002.1	138479	145705	GCA_014873855.1	Sporosarcina limicola	77.4119	96	0.155449
S	CP014616.1	CIRCULAR	3284953	3285338	4674191	JADBEL010000002.1	145775	146161	GCA_014873855.1	Sporosarcina limicola	84.7545	96	0.00825811
S	CP014616.1	CIRCULAR	3285380	3288720	4674191	JADBEL010000002.1	146384	149727	GCA_014873855.1	Sporosarcina limicola	78.1026	96	0.0714776
S	CP014616.1	CIRCULAR	3289010	3295233	4674191	JADBEL010000002.1	149969	156175	GCA_014873855.1	Sporosarcina limicola	80.4473	96	0.133157
S	CP014616.1	CIRCULAR	3295234	3297668	4674191	JAWLIR010000004.1	274485	276908	GCA_033485195.1	Sporosarcina beigongshangi	75.7428	96	0.0520946
S	CP014616.1	CIRCULAR	3297669	3297778	4674191	JBHSNO010000005.1	389171	389281	GCA_042655805.1	Sporosarcina soli	68.1416	96	0.00235335
S	CP014616.1	CIRCULAR	3335630	3337238	4674191	JAWLIR010000004.1	245839	247446	GCA_033485195.1	Sporosarcina beigongshangi	81.2847	96	0.0344231
S	CP014616.1	CIRCULAR	3337578	3340343	4674191	JAWLIR010000004.1	242904	245671	GCA_033485195.1	Sporosarcina beigongshangi	82.3169	96	0.059176
S	CP014616.1	CIRCULAR	3340407	3341297	4674191	JAWLIR010000004.1	241724	242606	GCA_033485195.1	Sporosarcina beigongshangi	79.9778	96	0.0190621
S	CP014616.1	CIRCULAR	3348669	3353775	4674191	JBHSNO010000005.1	432557	437678	GCA_042655805.1	Sporosarcina soli	76.5002	96	0.10926
S	CP014616.1	CIRCULAR	3353974	3362438	4674191	JAWLIR010000004.1	221423	229932	GCA_033485195.1	Sporosarcina beigongshangi	75.5501	96	0.181101
T	CP014616.1	CIRCULAR	3362439	3364165	4674191	UXAV01000042.1	539292	541016	GCA_900609045.1	Filibacter tadaridae	71.5753	96	0.0369476
S	CP014616.1	CIRCULAR	3367796	3369466	4674191	JAWLIR010000004.1	214819	216485	GCA_033485195.1	Sporosarcina beigongshangi	77.619	96	0.0357495
S	CP014616.1	CIRCULAR	3370802	3372891	4674191	JADBEL010000002.1	223269	225359	GCA_014873855.1	Sporosarcina limicola	80.095	96	0.0447136
S	CP014616.1	CIRCULAR	3373065	3376667	4674191	JAWLIR010000004.1	208091	211681	GCA_033485195.1	Sporosarcina beigongshangi	73.4986	96	0.0770829
S	CP014616.1	CIRCULAR	3380047	3383561	4674191	JAWLIR010000004.1	199473	202985	GCA_033485195.1	Sporosarcina beigongshangi	74.4081	96	0.0752002
S	CP014616.1	CIRCULAR	3387636	3393888	4674191	JADBEL010000002.1	239689	245935	GCA_014873855.1	Sporosarcina limicola	79.5451	96	0.133777
S	CP014616.1	CIRCULAR	3401426	3405488	4674191	JADBEL010000002.1	252411	256461	GCA_014873855.1	Sporosarcina limicola	79.4966	96	0.0869241
S	CP014616.1	CIRCULAR	3407192	3412217	4674191	JADBEL010000002.1	256869	261889	GCA_014873855.1	Sporosarcina limicola	82.4391	96	0.107527
S	CP014616.1	CIRCULAR	3412218	3412318	4674191	JAWLIR010000004.1	170348	170448	GCA_033485195.1	Sporosarcina beigongshangi	76.4151	96	0.0021608
S	CP014616.1	CIRCULAR	3422341	3426125	4674191	JBHSNO010000005.1	512031	515811	GCA_042655805.1	Sporosarcina soli	79.884	96	0.0809766
T	CP014616.1	CIRCULAR	3457865	3458026	4674191	UXAV01000042.1	617354	617513	GCA_900609045.1	Filibacter tadaridae	93.8272	96	0.00346584
S	CP014616.1	CIRCULAR	3471025	3471128	4674191	JAWLIR010000004.1	111951	112054	GCA_033485195.1	Sporosarcina beigongshangi	76.9231	96	0.00222498
S	CP014616.1	CIRCULAR	3471129	3471244	4674191	JADBEL010000047.1	13044	13158	GCA_014873855.1	Sporosarcina limicola	88.8889	96	0.00248171
S	CP014616.1	CIRCULAR	3471245	3471966	4674191	JAWLIR010000004.1	111110	111834	GCA_033485195.1	Sporosarcina beigongshangi	76.5348	96	0.0154465
S	CP014616.1	CIRCULAR	3472445	3473489	4674191	JADBEL010000047.1	13528	14566	GCA_014873855.1	Sporosarcina limicola	74.6212	96	0.0223568
S	CP014616.1	CIRCULAR	3492395	3492658	4674191	JADBEL010000006.1	129385	129648	GCA_014873855.1	Sporosarcina limicola	94.697	96	0.00564804
S	CP014616.1	CIRCULAR	3496400	3496827	4674191	JBHSNO010000005.1	1275197	1275622	GCA_042655805.1	Sporosarcina soli	83.2947	96	0.00915666
S	CP014616.1	CIRCULAR	3519354	3526768	4674191	JADBEL010000041.1	19217	26636	GCA_014873855.1	Sporosarcina limicola	76.2796	96	0.158637
S	CP014616.1	CIRCULAR	3527922	3528288	4674191	JADBEL010000056.1	1585	1942	GCA_014873855.1	Sporosarcina limicola	71.3911	96	0.00785163
S	CP014616.1	CIRCULAR	3528289	3528467	4674191	JAWLIR010000004.1	83682	83861	GCA_033485195.1	Sporosarcina beigongshangi	90.6077	96	0.00382954
S	CP014616.1	CIRCULAR	3528468	3531596	4674191	JADBEL010000056.1	2122	5243	GCA_014873855.1	Sporosarcina limicola	76.945	96	0.0669421
S	CP014616.1	CIRCULAR	3531732	3533391	4674191	JADBEL010000056.1	5724	7388	GCA_014873855.1	Sporosarcina limicola	79.4083	96	0.0355142
S	CP014616.1	CIRCULAR	3533570	3537537	4674191	JADBEL010000010.1	128793	132760	GCA_014873855.1	Sporosarcina limicola	80.804	96	0.0848917
S	CP014616.1	CIRCULAR	3537570	3540160	4674191	JAWLIR010000004.1	70148	72733	GCA_033485195.1	Sporosarcina beigongshangi	80.0534	96	0.0554321
S	CP014616.1	CIRCULAR	3540161	3540317	4674191	JBHSNO010000005.1	580768	580916	GCA_042655805.1	Sporosarcina soli	81.6456	96	0.00335887
S	CP014616.1	CIRCULAR	3552273	3552386	4674191	JBHSNO010000016.1	35493	35607	GCA_042655805.1	Sporosarcina soli	89.7436	96	0.00243892
S	CP014616.1	CIRCULAR	3556357	3556485	4674191	JBHSNO010000005.1	1650756	1650884	GCA_042655805.1	Sporosarcina soli	93.7984	96	0.00275984
S	CP014616.1	CIRCULAR	3576931	3579411	4674191	JADBEL010000010.1	89364	91848	GCA_014873855.1	Sporosarcina limicola	76.7265	96	0.0530787
S	CP014616.1	CIRCULAR	3580761	3584484	4674191	JADBEL010000010.1	84696	88420	GCA_014873855.1	Sporosarcina limicola	82.0884	96	0.0796715
S	CP014616.1	CIRCULAR	3604342	3604540	4674191	JAWLIR010000048.1	4274	4472	GCA_033485195.1	Sporosarcina beigongshangi	80.2956	96	0.00425742
S	CP014616.1	CIRCULAR	3604541	3604714	4674191	JADBEL010000026.1	33236	33410	GCA_014873855.1	Sporosarcina limicola	87.0056	96	0.00372257
T	CP014616.1	CIRCULAR	3618372	3619924	4674191	UXAV01000029.1	19750	21309	GCA_900609045.1	Filibacter tadaridae	79.5019	96	0.033225
S	CP014616.1	CIRCULAR	3747733	3749173	4674191	JAWLIR010000018.1	87141	88581	GCA_033485195.1	Sporosarcina beigongshangi	83.7819	96	0.0308289
S	CP014616.1	CIRCULAR	3758130	3760478	4674191	JBHSNO010000005.1	819504	821852	GCA_042655805.1	Sporosarcina soli	75.7743	96	0.0502547
S	CP014616.1	CIRCULAR	3767914	3769307	4674191	JAWLIR010000018.1	12597	13987	GCA_033485195.1	Sporosarcina beigongshangi	86.81	96	0.0298233
S	CP014616.1	CIRCULAR	3780267	3785271	4674191	JADBEL010000032.1	31719	36710	GCA_014873855.1	Sporosarcina limicola	80.5478	96	0.107077
S	CP014616.1	CIRCULAR	3969448	3970855	4674191	JAWLIR010000028.1	61244	62652	GCA_033485195.1	Sporosarcina beigongshangi	85.7447	96	0.0301229
S	CP014616.1	CIRCULAR	3971387	3976708	4674191	JBHSNO010000008.1	413563	418867	GCA_042655805.1	Sporosarcina soli	82.9268	96	0.113859
S	CP014616.1	CIRCULAR	4003644	4004518	4674191	JADBEL010000050.1	5332	6219	GCA_014873855.1	Sporosarcina limicola	87.0495	96	0.0187198
S	CP014616.1	CIRCULAR	4017462	4019407	4674191	JBHSNO010000022.1	119665	121610	GCA_042655805.1	Sporosarcina soli	83.5637	96	0.0416329
S	CP014616.1	CIRCULAR	4030194	4030778	4674191	JADBEL010000024.1	43736	44327	GCA_014873855.1	Sporosarcina limicola	89.1892	96	0.0125155
T	CP014616.1	CIRCULAR	4048720	4049434	4674191	UXAV01000042.1	286846	287560	GCA_900609045.1	Filibacter tadaridae	91.6201	96	0.0152968
S	CP014616.1	CIRCULAR	4056497	4060165	4674191	JADBEL010000014.1	14654	18322	GCA_014873855.1	Sporosarcina limicola	96.6757	96	0.0784949
S	CP014616.1	CIRCULAR	4110561	4113025	4674191	JADBEL010000020.1	65992	68448	GCA_014873855.1	Sporosarcina limicola	75.28	96	0.0527364
S	CP014616.1	CIRCULAR	4113624	4115780	4674191	JADBEL010000020.1	68687	70841	GCA_014873855.1	Sporosarcina limicola	79.2279	96	0.046147
S	CP014616.1	CIRCULAR	4151972	4152281	4674191	JADBEL010000016.1	25036	25344	GCA_014873855.1	Sporosarcina limicola	86.7742	96	0.00663216
S	CP014616.1	CIRCULAR	4152830	4154351	4674191	JADBEL010000016.1	25547	27068	GCA_014873855.1	Sporosarcina limicola	76.5971	96	0.0325618
S	CP014616.1	CIRCULAR	4154352	4154470	4674191	JAWLIR010000026.1	1890	2008	GCA_033485195.1	Sporosarcina beigongshangi	71.3115	96	0.0025459
S	CP014616.1	CIRCULAR	4156844	4156978	4674191	JAWLIR010000026.1	4004	4139	GCA_033485195.1	Sporosarcina beigongshangi	80.292	96	0.0028882
S	CP014616.1	CIRCULAR	4156979	4157354	4674191	JADBEL010000016.1	29466	29841	GCA_014873855.1	Sporosarcina limicola	87.5	96	0.00804417
S	CP014616.1	CIRCULAR	4157371	4162491	4674191	JADBEL010000016.1	29988	35082	GCA_014873855.1	Sporosarcina limicola	89.214	96	0.109559
T	CP014616.1	CIRCULAR	4162492	4163570	4674191	UXAV01000017.1	134410	135501	GCA_900609045.1	Filibacter tadaridae	79.7101	96	0.0230842
S	CP014616.1	CIRCULAR	4164436	4164554	4674191	JBHSNO010000005.1	1196941	1197061	GCA_042655805.1	Sporosarcina soli	90.9091	96	0.0025459
S	CP014616.1	CIRCULAR	4178732	4179163	4674191	JBHSNO010000005.1	1209085	1209506	GCA_042655805.1	Sporosarcina soli	88.9401	96	0.00924224
S	CP014616.1	CIRCULAR	4217174	4218179	4674191	JADBEL010000016.1	85665	86666	GCA_014873855.1	Sporosarcina limicola	79.822	96	0.0215224
S	CP014616.1	CIRCULAR	4218366	4221031	4674191	JADBEL010000016.1	86730	89394	GCA_014873855.1	Sporosarcina limicola	80.4405	96	0.0570366
T	CP014616.1	CIRCULAR	4234251	4237336	4674191	UXAV01000017.1	61481	64556	GCA_900609045.1	Filibacter tadaridae	77.0887	96	0.0660221
S	CP014616.1	CIRCULAR	4243157	4244237	4674191	JADBEL010000011.1	14957	16039	GCA_014873855.1	Sporosarcina limicola	74.2024	96	0.023127
S	CP014616.1	CIRCULAR	4260301	4261332	4674191	JBHSNO010000005.1	1300571	1301602	GCA_042655805.1	Sporosarcina soli	76.6121	96	0.0220787
T	CP014616.1	CIRCULAR	4350366	4350521	4674191	UXAV01000042.1	114880	115035	GCA_900609045.1	Filibacter tadaridae	90.3846	96	0.00333748
S	CP014616.1	CIRCULAR	4350661	4351901	4674191	JAWLIR010000087.1	1	1242	GCA_033485195.1	Sporosarcina beigongshangi	89.2196	96	0.02655
T	CP014616.1	CIRCULAR	4357741	4362349	4674191	UXAV01000016.1	2961	7546	GCA_900609045.1	Filibacter tadaridae	83.409	96	0.0986053
S	CP014616.1	CIRCULAR	4365336	4371336	4674191	JADBEL010000012.1	28663	34652	GCA_014873855.1	Sporosarcina limicola	85.8331	96	0.128386
S	CP014616.1	CIRCULAR	4373849	4376351	4674191	JAWLIR010000006.1	181908	184395	GCA_033485195.1	Sporosarcina beigongshangi	83.0076	96	0.0535494
S	CP014616.1	CIRCULAR	4376352	4376654	4674191	JBHSNO010000005.1	1483676	1483978	GCA_042655805.1	Sporosarcina soli	88.4488	96	0.00648241
S	CP014616.1	CIRCULAR	4376775	4383820	4674191	JAWLIR010000006.1	174547	181589	GCA_033485195.1	Sporosarcina beigongshangi	80.8045	96	0.150743
T	CP014616.1	CIRCULAR	4404534	4406884	4674191	UXAV01000019.1	30295	32660	GCA_900609045.1	Filibacter tadaridae	77.2003	96	0.0502975
S	CP014616.1	CIRCULAR	4413644	4414991	4674191	JADBEL010000012.1	73256	74598	GCA_014873855.1	Sporosarcina limicola	79.1728	96	0.0288392
T	CP014616.1	CIRCULAR	4427848	4428264	4674191	UXAV01000019.1	46450	46865	GCA_900609045.1	Filibacter tadaridae	69.9301	96	0.00892133
S	CP014616.1	CIRCULAR	4428265	4430911	4674191	JADBEL010000012.1	109101	111723	GCA_014873855.1	Sporosarcina limicola	78.5661	96	0.0566301
S	CP014616.1	CIRCULAR	4476691	4478159	4674191	JADBEL010000026.1	43336	44805	GCA_014873855.1	Sporosarcina limicola	87.6954	96	0.0314279
S	CP014616.1	CIRCULAR	4479115	4483089	4674191	JADBEL010000001.1	326513	330486	GCA_014873855.1	Sporosarcina limicola	78.0689	96	0.0850415
S	CP014616.1	CIRCULAR	4530335	4531970	4674191	JADBEL010000023.1	27352	28979	GCA_014873855.1	Sporosarcina limicola	84.5122	96	0.0350007
S	CP014616.1	CIRCULAR	4543849	4546486	4674191	JAWLIR010000011.1	37789	40398	GCA_033485195.1	Sporosarcina beigongshangi	85.3283	96	0.0564376
T	CP014616.1	CIRCULAR	4547834	4548022	4674191	UXAV01000031.1	121837	122022	GCA_900609045.1	Filibacter tadaridae	81.0526	96	0.00404348
S	CP014616.1	CIRCULAR	4548023	4548788	4674191	JAWLIR010000006.1	11975	12739	GCA_033485195.1	Sporosarcina beigongshangi	90.2089	96	0.0163879
T	CP014616.1	CIRCULAR	4549839	4550612	4674191	UXAV01000065.1	3378	4145	GCA_900609045.1	Filibacter tadaridae	75.7269	96	0.016559
S	CP014616.1	CIRCULAR	4550719	4551497	4674191	JAWLIR010000006.1	25604	26382	GCA_033485195.1	Sporosarcina beigongshangi	85.1282	96	0.016666
S	CP014616.1	CIRCULAR	4554690	4556188	4674191	JADBEL010000023.1	10908	12406	GCA_014873855.1	Sporosarcina limicola	88.9927	96	0.0320697
S	CP014616.1	CIRCULAR	4564553	4565321	4674191	JAWLIR010000072.1	1177	1946	GCA_033485195.1	Sporosarcina beigongshangi	89.8701	96	0.016452
S	CP014616.1	CIRCULAR	4567006	4569657	4674191	JADBEL010000040.1	14495	17149	GCA_014873855.1	Sporosarcina limicola	92.1657	96	0.0567371
S	CP014616.1	CIRCULAR	4569678	4570098	4674191	JADBEL010000040.1	13009	13429	GCA_014873855.1	Sporosarcina limicola	92.8741	96	0.00900691
S	CP014616.1	CIRCULAR	4576474	4576592	4674191	JBHSNO010000022.1	219003	219120	GCA_042655805.1	Sporosarcina soli	95.7983	96	0.0025459
T	CP014616.1	CIRCULAR	4579793	4579895	4674191	UXAV01000049.1	323	424	GCA_900609045.1	Filibacter tadaridae	94.2857	96	0.00220359
S	CP014616.1	CIRCULAR	4579977	4580198	4674191	JBHSNO010000020.1	757	982	GCA_042655805.1	Sporosarcina soli	88.1057	96	0.00474948
T	CP014616.1	CIRCULAR	4581657	4581992	4674191	UXAV01000047.1	1294	1612	GCA_900609045.1	Filibacter tadaridae	75.4875	96	0.00718841
S	CP014616.1	CIRCULAR	4581993	4582100	4674191	JAWLIR010000095.1	556	656	GCA_033485195.1	Sporosarcina beigongshangi	88.8889	96	0.00231056
S	CP014616.1	CIRCULAR	4582101	4582301	4674191	JADBEL010000013.1	116010	116200	GCA_014873855.1	Sporosarcina limicola	89.604	96	0.00430021
S	CP014616.1	CIRCULAR	4582379	4582763	4674191	JADBEL010000053.1	1	386	GCA_014873855.1	Sporosarcina limicola	94.832	96	0.00823672
T	CP014616.1	CIRCULAR	4582764	4583075	4674191	UXAV01000047.1	222	525	GCA_900609045.1	Filibacter tadaridae	82.9114	96	0.00667495
T	CP014616.1	CIRCULAR	4587993	4589904	4674191	UXAV01000014.1	162	2057	GCA_900609045.1	Filibacter tadaridae	78.4375	96	0.0409055
T	CP014616.1	CIRCULAR	4595515	4598290	4674191	UXAV01000014.1	7532	10314	GCA_900609045.1	Filibacter tadaridae	74.7155	96	0.05939
S	CP014616.1	CIRCULAR	4598291	4599942	4674191	JBHSNO010000012.1	10630	12263	GCA_042655805.1	Sporosarcina soli	82.8313	96	0.035343
T	CP014616.1	CIRCULAR	4599943	4600351	4674191	UXAV01000014.1	11958	12353	GCA_900609045.1	Filibacter tadaridae	72.4638	96	0.00875018
S	CP014616.1	CIRCULAR	4600429	4602300	4674191	JADBEL010000022.1	13189	15061	GCA_014873855.1	Sporosarcina limicola	75.5814	96	0.0400497
S	CP014616.1	CIRCULAR	4602489	4605201	4674191	JADBEL010000022.1	15190	17900	GCA_014873855.1	Sporosarcina limicola	77.8917	96	0.0580421
S	CP014616.1	CIRCULAR	4605695	4606218	4674191	JAWLIR010000039.1	43410	43933	GCA_033485195.1	Sporosarcina beigongshangi	86.9318	96	0.0112105
S	CP014616.1	CIRCULAR	4606219	4610926	4674191	JADBEL010000022.1	19426	24130	GCA_014873855.1	Sporosarcina limicola	77.6063	96	0.100723
S	CP014616.1	CIRCULAR	4632854	4633576	4674191	JAWLIR010000039.1	14246	14969	GCA_033485195.1	Sporosarcina beigongshangi	85.9097	96	0.0154679
S	CP014616.1	CIRCULAR	4633577	4635137	4674191	JBHSNO010000012.1	44194	45751	GCA_042655805.1	Sporosarcina soli	76.616	96	0.0333962
S	CP014616.1	CIRCULAR	4642353	4647606	4674191	JADBEL010000022.1	57961	63205	GCA_014873855.1	Sporosarcina limicola	77.9943	96	0.112404
T	CP014616.1	CIRCULAR	4648086	4648213	4674191	UXAV01000023.1	291	419	GCA_900609045.1	Filibacter tadaridae	96.124	96	0.00273844
S	CP014616.1	CIRCULAR	4653214	4656702	4674191	JADBEL010000046.1	42	3524	GCA_014873855.1	Sporosarcina limicola	79.4026	96	0.0746439
S	CP014616.1	CIRCULAR	4656703	4657057	4674191	JBHSNO010000013.1	3852	4205	GCA_042655805.1	Sporosarcina soli	91.573	96	0.0075949
S	CP014616.1	CIRCULAR	4657058	4657232	4674191	JADBEL010000046.1	3880	4055	GCA_014873855.1	Sporosarcina limicola	91.5254	96	0.00374396
S	CP014616.1	CIRCULAR	4657233	4657351	4674191	JAWLIR010000057.1	4084	4199	GCA_033485195.1	Sporosarcina beigongshangi	76.0331	96	0.0025459
S	CP014616.1	CIRCULAR	4663983	4665328	4674191	JAWLIR010000058.1	1495	2838	GCA_033485195.1	Sporosarcina beigongshangi	83.9259	96	0.0287964
S	CP014616.1	CIRCULAR	4666075	4667448	4674191	JADBEL010000046.1	14000	15375	GCA_014873855.1	Sporosarcina limicola	84.0464	96	0.0293955
S	CP014616.1	CIRCULAR	4667573	4667861	4674191	JADBEL010000046.1	15376	15663	GCA_014873855.1	Sporosarcina limicola	88.2759	96	0.00618289
