# ANI ranges report for assembly: GCA_004367585.1
# Submitted organism: Paenisporosarcina antarctica (taxid = 417367, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Paenisporosarcina)
# Submitted Organism Has Type Assembly: Yes
# Best match: Paenisporosarcina quisquiliarum (taxid = 365346, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Paenisporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP038015.1	CIRCULAR	2970093	2971823	3897111	JAMKBJ010000013.1	37982	39712	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.3003	96	0.0444175
S	CP038015.1	CIRCULAR	2980443	2981719	3897111	JAMKBJ010000013.1	31181	32461	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.1217	96	0.0327679
S	CP038015.1	CIRCULAR	2983047	2983704	3897111	JAMKBJ010000013.1	28568	29230	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5868	96	0.0168843
S	CP038015.1	CIRCULAR	3015930	3016066	3897111	JAMKBJ010000014.1	36708	36842	GCA_027563315.1	Paenisporosarcina quisquiliarum	93.4307	96	0.00351542
T	CP038015.1	CIRCULAR	3016067	3016190	3897111	VDGI01000030.1	5449	5579	GCA_006861825.1	Psychrobacillus vulpis	81.9549	96	0.00318184
T	CP038015.1	CIRCULAR	3097884	3098128	3897111	QKZI01000019.1	11406	11649	GCA_003254155.1	Psychrobacillus insolitus	87.7551	96	0.00628671
S	CP038015.1	CIRCULAR	3211920	3216127	3897111	MPTA01000011.1	13188	17384	GCA_001939075.1	Paenisporosarcina indica	80.2463	96	0.107977
S	CP038015.1	CIRCULAR	3308220	3308958	3897111	MPTA01000002.1	609431	610166	GCA_001939075.1	Paenisporosarcina indica	82.8378	96	0.0189628
S	CP038015.1	CIRCULAR	3380442	3383770	3897111	MPTA01000001.1	743579	746910	GCA_001939075.1	Paenisporosarcina indica	86.4209	96	0.0854223
S	CP038015.1	CIRCULAR	3442321	3444585	3897111	JAMKBJ010000010.1	20354	22614	GCA_027563315.1	Paenisporosarcina quisquiliarum	89.9779	96	0.05812
T	CP038015.1	CIRCULAR	3484652	3484927	3897111	QKZI01000009.1	28356	28631	GCA_003254155.1	Psychrobacillus insolitus	94.321	96	0.00708217
T	CP038015.1	CIRCULAR	3484928	3485224	3897111	QKZI01000009.1	720	1016	GCA_003254155.1	Psychrobacillus insolitus	94.321	96	0.00762103
T	CP038015.1	CIRCULAR	3485225	3485461	3897111	QKZI01000009.1	27822	28058	GCA_003254155.1	Psychrobacillus insolitus	94.321	96	0.00608143
T	CP038015.1	CIRCULAR	3545873	3547214	3897111	QKZI01000003.1	81522	82863	GCA_003254155.1	Psychrobacillus insolitus	85.5869	96	0.0344358
T	CP038015.1	CIRCULAR	3629655	3630038	3897111	VDGI01000004.1	76866	77249	GCA_006861825.1	Psychrobacillus vulpis	83.7209	96	0.00985345
S	CP038015.1	CIRCULAR	3630179	3630728	3897111	MPTA01000002.1	692693	693242	GCA_001939075.1	Paenisporosarcina indica	89.0909	96	0.014113
S	CP038015.1	CIRCULAR	3663526	3664469	3897111	JAMKBJ010000009.1	35511	36460	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.3859	96	0.0242231
S	CP038015.1	CIRCULAR	3664512	3671217	3897111	MPTA01000005.1	36384	43119	GCA_001939075.1	Paenisporosarcina indica	77.0254	96	0.172076
T	CP038015.1	CIRCULAR	3675511	3675613	3897111	QKZI01000007.1	85739	85840	GCA_003254155.1	Psychrobacillus insolitus	93.2039	96	0.00264298
S	CP038015.1	CIRCULAR	3687305	3689389	3897111	JAMKBJ010000009.1	56415	58494	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.2884	96	0.0535012
T	CP038015.1	CIRCULAR	3745490	3747555	3897111	QKZI01000002.1	9403	11490	GCA_003254155.1	Psychrobacillus insolitus	81.2292	96	0.0530136
T	CP038015.1	CIRCULAR	3749212	3750615	3897111	VDGI01000026.1	57311	58711	GCA_006861825.1	Psychrobacillus vulpis	81.4448	96	0.0360267
S	CP038015.1	CIRCULAR	3751398	3751925	3897111	JAMKBJ010000016.1	7117	7644	GCA_027563315.1	Paenisporosarcina quisquiliarum	91.1153	96	0.0135485
S	CP038015.1	CIRCULAR	3756200	3757580	3897111	MPTA01000005.1	128618	129974	GCA_001939075.1	Paenisporosarcina indica	87.1108	96	0.0354365
S	CP038015.1	CIRCULAR	3760496	3762326	3897111	JAMKBJ010000016.1	14453	16280	GCA_027563315.1	Paenisporosarcina quisquiliarum	92.3077	96	0.0469835
S	CP038015.1	CIRCULAR	3765624	3771273	3897111	JAMKBJ010000016.1	29602	35245	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.5952	96	0.144979
S	CP038015.1	CIRCULAR	3774638	3776063	3897111	JAMKBJ010000016.1	39712	41137	GCA_027563315.1	Paenisporosarcina quisquiliarum	87.8066	96	0.0365912
S	CP038015.1	CIRCULAR	3776082	3780842	3897111	JAMKBJ010000016.1	41377	46137	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.445	96	0.122167
S	CP038015.1	CIRCULAR	3780957	3783003	3897111	JAMKBJ010000016.1	46249	48263	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.492	96	0.0525261
S	CP038015.1	CIRCULAR	3783087	3784255	3897111	MPTA01000005.1	222963	224126	GCA_001939075.1	Paenisporosarcina indica	86.4103	96	0.0299966
S	CP038015.1	CIRCULAR	3792426	3796001	3897111	JAMKBJ010000016.1	58154	61741	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.2315	96	0.0917603
S	CP038015.1	CIRCULAR	3796103	3805739	3897111	JAMKBJ010000016.1	61748	71400	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.6916	96	0.247286
S	CP038015.1	CIRCULAR	3808639	3811631	3897111	CP032418.1	27797	30816	GCA_003595195.1	Paenisporosarcina cavernae	95.9288	96	0.0768005
S	CP038015.1	CIRCULAR	3811632	3811753	3897111	CP032418.1	2458560	2458681	GCA_003595195.1	Paenisporosarcina cavernae	95.9288	96	0.00313052
S	CP038015.1	CIRCULAR	3816691	3819714	3897111	MPTA01000013.1	9544	12563	GCA_001939075.1	Paenisporosarcina indica	81.8841	96	0.0775959
S	CP038015.1	CIRCULAR	3819897	3822079	3897111	JAMKBJ010000022.1	10657	12830	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.316	96	0.0560159
S	CP038015.1	CIRCULAR	3822080	3825211	3897111	MPTA01000013.1	6026	9186	GCA_001939075.1	Paenisporosarcina indica	77.9693	96	0.0803672
S	CP038015.1	CIRCULAR	3827716	3827965	3897111	JAMKBJ010000022.1	5190	5437	GCA_027563315.1	Paenisporosarcina quisquiliarum	90.0398	96	0.00641501
T	CP038015.1	CIRCULAR	3828239	3828512	3897111	VDGI01000032.1	3665	3939	GCA_006861825.1	Psychrobacillus vulpis	87.3188	96	0.00703085
S	CP038015.1	CIRCULAR	3828513	3831955	3897111	JAMKBJ010000022.1	322	3777	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.0738	96	0.0883475
S	CP038015.1	CIRCULAR	3832272	3833892	3897111	CP032418.1	1681612	1683237	GCA_003595195.1	Paenisporosarcina cavernae	96.0074	96	0.0415949
S	CP038015.1	CIRCULAR	3838358	3847806	3897111	JAMKBJ010000018.1	269	9709	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.1064	96	0.242462
S	CP038015.1	CIRCULAR	3849232	3850370	3897111	JAMKBJ010000018.1	10964	12103	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.3734	96	0.0292268
S	CP038015.1	CIRCULAR	3850413	3852662	3897111	JAMKBJ010000018.1	12243	14492	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.4856	96	0.0577351
S	CP038015.1	CIRCULAR	3852918	3855098	3897111	JAMKBJ010000018.1	14714	16894	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.5167	96	0.0559645
S	CP038015.1	CIRCULAR	3864573	3868904	3897111	JAMKBJ010000018.1	25289	29616	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.1133	96	0.111159
S	CP038015.1	CIRCULAR	3869210	3873414	3897111	JAMKBJ010000018.1	29710	33916	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.1512	96	0.1079
S	CP038015.1	CIRCULAR	3873415	3873546	3897111	MPTA01000009.1	20627	20779	GCA_001939075.1	Paenisporosarcina indica	63.3987	96	0.00338712
S	CP038015.1	CIRCULAR	3873547	3875309	3897111	JAMKBJ010000018.1	34083	35861	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.9336	96	0.0452386
T	CP038015.1	CIRCULAR	3875420	3875531	3897111	QKZI01000010.1	18942	19053	GCA_003254155.1	Psychrobacillus insolitus	93.8053	96	0.00287392
S	CP038015.1	CIRCULAR	3875532	3884971	3897111	JAMKBJ010000018.1	36118	45576	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.039	96	0.242231
S	CP038015.1	CIRCULAR	3885145	3892272	3897111	JAMKBJ010000018.1	45581	52709	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.1955	96	0.182905
S	CP038015.1	CIRCULAR	3892351	3893885	3897111	JAMKBJ010000018.1	52710	54244	GCA_027563315.1	Paenisporosarcina quisquiliarum	85.8073	96	0.0393882
S	CP038015.1	CIRCULAR	3894192	3894339	3897111	JAMKBJ010000008.1	146756	146903	GCA_027563315.1	Paenisporosarcina quisquiliarum	95.9459	96	0.00379769
S	CP038016.1	CIRCULAR|PLASMID	25646	26388	75413	MPTA01000001.1	945208	945950	GCA_001939075.1	Paenisporosarcina indica	84.0909	96	0.985241
T	CP038016.1	CIRCULAR|PLASMID	26824	27639	75413	VDGI01000040.1	3418	4237	GCA_006861825.1	Psychrobacillus vulpis	93.0488	96	1.08204
