# ANI ranges report for assembly: GCA_002884495.1
# Submitted organism: Rummeliibacillus pycnus (taxid = 101070, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Rummeliibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Rummeliibacillus suwonensis (taxid = 1306154, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Rummeliibacillus)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	KZ614145.1	SCAFFOLD	2809575	2809733	3851193	JACHHC010000007.1	1	166	GCA_014202625.1	Rummeliibacillus stabekisii	87.574	96	0.00412859
T	KZ614145.1	SCAFFOLD	2814538	2814662	3851193	JAEOAH010000043.1	71	197	GCA_016612995.1	Viridibacillus soli	96.063	96	0.00324575
T	KZ614145.1	SCAFFOLD	2814867	2815037	3851193	BJOB01000110.1	403	573	GCA_006539985.1	Kurthia gibsonii	94.7368	96	0.00444018
T	KZ614145.1	SCAFFOLD	2815449	2815571	3851193	CAEU01000078.1	74	194	GCA_000285555.1	Kurthia massiliensis	95.935	96	0.00319382
S	KZ614145.1	SCAFFOLD	2819204	2820451	3851193	VCBL01000003.1	34144	35389	GCA_007896435.1	Rummeliibacillus suwonensis	98.2372	96	0.0324055
S	KZ614145.1	SCAFFOLD	2820521	2820674	3851193	VCBL01000003.1	35464	35617	GCA_007896435.1	Rummeliibacillus suwonensis	78.882	96	0.00399876
S	KZ614145.1	SCAFFOLD	2821004	2822630	3851193	VCBL01000007.1	66571	68196	GCA_007896435.1	Rummeliibacillus suwonensis	89.0117	96	0.0422466
S	KZ614145.1	SCAFFOLD	2822631	2822749	3851193	JACHHC010000009.1	43458	43567	GCA_014202625.1	Rummeliibacillus stabekisii	65.5738	96	0.00308995
S	KZ614145.1	SCAFFOLD	2822750	2823720	3851193	VCBL01000007.1	65271	66240	GCA_007896435.1	Rummeliibacillus suwonensis	85.5967	96	0.025213
S	KZ614145.1	SCAFFOLD	2829705	2838309	3851193	VCBL01000007.1	50171	58787	GCA_007896435.1	Rummeliibacillus suwonensis	83.4974	96	0.223437
T	KZ614145.1	SCAFFOLD	2838310	2838444	3851193	JAEOAH010000044.1	18199	18338	GCA_016612995.1	Viridibacillus soli	84.0278	96	0.00350541
S	KZ614145.1	SCAFFOLD	2838527	2840430	3851193	VCBL01000007.1	48015	49918	GCA_007896435.1	Rummeliibacillus suwonensis	87.0428	96	0.0494392
S	KZ614145.1	SCAFFOLD	2844550	2849750	3851193	VCBL01000007.1	29181	34389	GCA_007896435.1	Rummeliibacillus suwonensis	83.6942	96	0.135049
S	KZ614145.1	SCAFFOLD	2850435	2852878	3851193	VCBL01000007.1	26546	28987	GCA_007896435.1	Rummeliibacillus suwonensis	89.6115	96	0.0634609
S	KZ614145.1	SCAFFOLD	2857850	2858213	3851193	JACHHC010000009.1	15578	15942	GCA_014202625.1	Rummeliibacillus stabekisii	86.1413	96	0.00945162
S	KZ614145.1	SCAFFOLD	2858624	2863240	3851193	VCBL01000007.1	17387	22009	GCA_007896435.1	Rummeliibacillus suwonensis	84.8825	96	0.119885
S	KZ614145.1	SCAFFOLD	2865405	2868222	3851193	VCBL01000007.1	11916	14707	GCA_007896435.1	Rummeliibacillus suwonensis	84.5041	96	0.0731721
S	KZ614145.1	SCAFFOLD	2868311	2874044	3851193	VCBL01000007.1	6031	11764	GCA_007896435.1	Rummeliibacillus suwonensis	83.7185	96	0.148889
S	KZ614145.1	SCAFFOLD	2874957	2875089	3851193	JACHHC010000001.1	2078001	2078129	GCA_014202625.1	Rummeliibacillus stabekisii	91.791	96	0.00345348
S	KZ614145.1	SCAFFOLD	2879847	2882211	3851193	VCBL01000003.1	5	2391	GCA_007896435.1	Rummeliibacillus suwonensis	82.8548	96	0.0614095
S	KZ614145.1	SCAFFOLD	2882398	2883922	3851193	VCBL01000003.1	2581	4116	GCA_007896435.1	Rummeliibacillus suwonensis	86.801	96	0.0395981
S	KZ614145.1	SCAFFOLD	2884282	2884439	3851193	VCBL01000003.1	18009	18164	GCA_007896435.1	Rummeliibacillus suwonensis	92.4528	96	0.00410262
T	KZ614145.1	SCAFFOLD	2884440	2884549	3851193	LILB01000007.1	59133	59240	GCA_001274945.1	Viridibacillus arvi	82.6087	96	0.00285626
S	KZ614145.1	SCAFFOLD	2889287	2893902	3851193	VCBL01000003.1	23011	27621	GCA_007896435.1	Rummeliibacillus suwonensis	82.386	96	0.119859
S	KZ614145.1	SCAFFOLD	2893973	2897420	3851193	VCBL01000003.1	28190	31638	GCA_007896435.1	Rummeliibacillus suwonensis	85.3503	96	0.0895307
T	KZ614145.1	SCAFFOLD	2900948	2902698	3851193	BJOB01000100.1	1	1742	GCA_006539985.1	Kurthia gibsonii	94.653	96	0.0454664
S	KZ614145.1	SCAFFOLD	2904482	2914601	3851193	VCBL01000003.1	37681	47814	GCA_007896435.1	Rummeliibacillus suwonensis	86.0346	96	0.262776
S	KZ614145.1	SCAFFOLD	2916903	2918815	3851193	VCBL01000003.1	50018	51929	GCA_007896435.1	Rummeliibacillus suwonensis	86.2663	96	0.0496729
S	KZ614145.1	SCAFFOLD	2918958	2920821	3851193	VCBL01000003.1	52010	53880	GCA_007896435.1	Rummeliibacillus suwonensis	84.0318	96	0.0484006
S	KZ614145.1	SCAFFOLD	2920840	2925026	3851193	JACHHC010000004.1	18123	22308	GCA_014202625.1	Rummeliibacillus stabekisii	76.2692	96	0.10872
S	KZ614145.1	SCAFFOLD	2925180	2926308	3851193	VCBL01000003.1	58232	59360	GCA_007896435.1	Rummeliibacillus suwonensis	85.7522	96	0.0293156
S	KZ614145.1	SCAFFOLD	2927063	2928364	3851193	VCBL01000003.1	60129	61433	GCA_007896435.1	Rummeliibacillus suwonensis	87.9245	96	0.0338077
S	KZ614145.1	SCAFFOLD	2928567	2934818	3851193	VCBL01000003.1	67329	73581	GCA_007896435.1	Rummeliibacillus suwonensis	84.0185	96	0.162339
S	KZ614145.1	SCAFFOLD	2943191	2945514	3851193	VCBL01000003.1	81410	83748	GCA_007896435.1	Rummeliibacillus suwonensis	82.9154	96	0.0603449
S	KZ614145.1	SCAFFOLD	2966138	2967233	3851193	VCBL01000003.1	124999	126095	GCA_007896435.1	Rummeliibacillus suwonensis	86.6242	96	0.0284587
S	KZ614145.1	SCAFFOLD	2993135	2997915	3851193	VCBL01000003.1	147342	152105	GCA_007896435.1	Rummeliibacillus suwonensis	83.2012	96	0.124143
S	KZ614145.1	SCAFFOLD	3008125	3009141	3851193	VCBL01000003.1	163186	164202	GCA_007896435.1	Rummeliibacillus suwonensis	82.5147	96	0.0264074
S	KZ614145.1	SCAFFOLD	3009664	3014804	3851193	VCBL01000003.1	165055	170196	GCA_007896435.1	Rummeliibacillus suwonensis	84.4367	96	0.133491
S	KZ614145.1	SCAFFOLD	3014840	3017452	3851193	VCBL01000003.1	170301	172902	GCA_007896435.1	Rummeliibacillus suwonensis	81.6342	96	0.0678491
S	KZ614145.1	SCAFFOLD	3017466	3020395	3851193	VCBL01000003.1	173082	176013	GCA_007896435.1	Rummeliibacillus suwonensis	83.9116	96	0.0760803
T	KZ614145.1	SCAFFOLD	3020396	3020535	3851193	JAEOAH010000035.1	51292	51422	GCA_016612995.1	Viridibacillus soli	76.5957	96	0.00363524
S	KZ614145.1	SCAFFOLD	3020784	3037144	3851193	VCBL01000003.1	176200	192530	GCA_007896435.1	Rummeliibacillus suwonensis	89.2999	96	0.424829
S	KZ614145.1	SCAFFOLD	3037224	3042078	3851193	VCBL01000003.1	192640	197494	GCA_007896435.1	Rummeliibacillus suwonensis	90.5045	96	0.126065
S	KZ614145.1	SCAFFOLD	3042243	3061499	3851193	VCBL01000003.1	197555	216817	GCA_007896435.1	Rummeliibacillus suwonensis	91.9227	96	0.500027
S	KZ614145.1	SCAFFOLD	3065907	3067862	3851193	VCBL01000003.1	222222	224174	GCA_007896435.1	Rummeliibacillus suwonensis	85.4592	96	0.0507895
S	KZ614145.1	SCAFFOLD	3069500	3070457	3851193	VCBL01000003.1	226009	226960	GCA_007896435.1	Rummeliibacillus suwonensis	79.1753	96	0.0248754
S	KZ614145.1	SCAFFOLD	3075505	3075653	3851193	VCBL01000005.1	113492	113643	GCA_007896435.1	Rummeliibacillus suwonensis	90.1316	96	0.00386893
S	KZ614145.1	SCAFFOLD	3075743	3075995	3851193	VCBL01000005.1	113126	113376	GCA_007896435.1	Rummeliibacillus suwonensis	92.8854	96	0.00656939
S	KZ614145.1	SCAFFOLD	3076091	3076450	3851193	VCBL01000005.1	112668	113017	GCA_007896435.1	Rummeliibacillus suwonensis	92.8177	96	0.00934775
S	KZ614145.1	SCAFFOLD	3076451	3076585	3851193	JACHHC010000005.1	876	1003	GCA_014202625.1	Rummeliibacillus stabekisii	87.5	96	0.00350541
S	KZ614145.1	SCAFFOLD	3078002	3082963	3851193	VCBL01000005.1	105649	110600	GCA_007896435.1	Rummeliibacillus suwonensis	82.0884	96	0.128843
S	KZ614145.1	SCAFFOLD	3088878	3091678	3851193	VCBL01000001.1	405896	408705	GCA_007896435.1	Rummeliibacillus suwonensis	82.2151	96	0.0727307
S	KZ614145.1	SCAFFOLD	3097773	3099593	3851193	VCBL01000001.1	412508	414328	GCA_007896435.1	Rummeliibacillus suwonensis	84.3288	96	0.047284
S	KZ614145.1	SCAFFOLD	3110223	3111433	3851193	VCBL01000001.1	426160	427373	GCA_007896435.1	Rummeliibacillus suwonensis	82.6765	96	0.0314448
S	KZ614145.1	SCAFFOLD	3125198	3127280	3851193	VCBL01000001.1	441478	443558	GCA_007896435.1	Rummeliibacillus suwonensis	84.0191	96	0.0540871
S	KZ614145.1	SCAFFOLD	3150219	3151062	3851193	VCBL01000001.1	460483	461317	GCA_007896435.1	Rummeliibacillus suwonensis	86.1702	96	0.0219153
S	KZ614145.1	SCAFFOLD	3155038	3157950	3851193	VCBL01000001.1	472232	475149	GCA_007896435.1	Rummeliibacillus suwonensis	84.0396	96	0.0756389
T	KZ614145.1	SCAFFOLD	3157951	3158851	3851193	JAEOAH010000006.1	126621	127533	GCA_016612995.1	Viridibacillus soli	75.5725	96	0.0233953
S	KZ614145.1	SCAFFOLD	3161656	3163414	3851193	VCBL01000001.1	488048	489822	GCA_007896435.1	Rummeliibacillus suwonensis	81.767	96	0.0456742
S	KZ614145.1	SCAFFOLD	3165799	3167909	3851193	VCBL01000001.1	492243	494365	GCA_007896435.1	Rummeliibacillus suwonensis	84.4205	96	0.0548142
T	KZ614145.1	SCAFFOLD	3184740	3185967	3851193	LILB01000009.1	170206	171434	GCA_001274945.1	Viridibacillus arvi	77.8583	96	0.0318862
T	KZ614145.1	SCAFFOLD	3186376	3187873	3851193	BJOB01000033.1	21543	23037	GCA_006539985.1	Kurthia gibsonii	77.4934	96	0.038897
S	KZ614145.1	SCAFFOLD	3219391	3222361	3851193	VCBL01000001.1	532940	535913	GCA_007896435.1	Rummeliibacillus suwonensis	83.7919	96	0.0771449
T	KZ614145.1	SCAFFOLD	3231625	3233050	3851193	JAEOAH010000006.1	44893	46320	GCA_016612995.1	Viridibacillus soli	78.9583	96	0.0370275
T	KZ614145.1	SCAFFOLD	3238904	3239605	3851193	LILB01000009.1	224856	225554	GCA_001274945.1	Viridibacillus arvi	83.2148	96	0.0182281
S	KZ614145.1	SCAFFOLD	3250392	3250741	3851193	VCBL01000001.1	562390	562739	GCA_007896435.1	Rummeliibacillus suwonensis	83.4286	96	0.00908809
S	KZ614145.1	SCAFFOLD	3253202	3253844	3851193	VCBL01000001.1	565539	566187	GCA_007896435.1	Rummeliibacillus suwonensis	80.5215	96	0.0166961
S	KZ614145.1	SCAFFOLD	3255952	3256871	3851193	VCBL01000001.1	568048	568965	GCA_007896435.1	Rummeliibacillus suwonensis	86.039	96	0.0238887
S	KZ614145.1	SCAFFOLD	3256918	3259525	3851193	VCBL01000001.1	569749	572380	GCA_007896435.1	Rummeliibacillus suwonensis	82.5	96	0.0677193
S	KZ614145.1	SCAFFOLD	3259675	3262032	3851193	VCBL01000001.1	572849	575202	GCA_007896435.1	Rummeliibacillus suwonensis	86.2405	96	0.0612278
S	KZ614145.1	SCAFFOLD	3267922	3268872	3851193	VCBL01000001.1	581853	582814	GCA_007896435.1	Rummeliibacillus suwonensis	86.6736	96	0.0246936
S	KZ614145.1	SCAFFOLD	3269048	3269483	3851193	VCBL01000001.1	583241	583676	GCA_007896435.1	Rummeliibacillus suwonensis	80.0459	96	0.0113212
S	KZ614145.1	SCAFFOLD	3272045	3272707	3851193	VCBL01000001.1	586620	587283	GCA_007896435.1	Rummeliibacillus suwonensis	79.0801	96	0.0172154
S	KZ614145.1	SCAFFOLD	3272708	3272959	3851193	BJVD01000007.1	137223	137479	GCA_007988965.1	Rummeliibacillus stabekisii	94.9416	96	0.00654343
T	KZ614145.1	SCAFFOLD	3272960	3273389	3851193	BJOB01000113.1	96	526	GCA_006539985.1	Kurthia gibsonii	82.6087	96	0.0111654
T	KZ614145.1	SCAFFOLD	3273484	3275144	3851193	LILB01000011.1	5	1663	GCA_001274945.1	Viridibacillus arvi	96.2763	96	0.0431295
T	KZ614145.1	SCAFFOLD	3278750	3278875	3851193	LILB01000008.1	489513	489641	GCA_001274945.1	Viridibacillus arvi	87.5969	96	0.00327171
S	KZ614145.1	SCAFFOLD	3278876	3281911	3851193	VCBL01000006.1	94593	97618	GCA_007896435.1	Rummeliibacillus suwonensis	82.7112	96	0.0788327
S	KZ614145.1	SCAFFOLD	3282057	3286563	3851193	VCBL01000006.1	89490	94006	GCA_007896435.1	Rummeliibacillus suwonensis	81.6858	96	0.117029
S	KZ614145.1	SCAFFOLD	3286564	3288774	3851193	JACHHC010000007.1	10880	13091	GCA_014202625.1	Rummeliibacillus stabekisii	85.9586	96	0.0574108
S	KZ614145.1	SCAFFOLD	3309599	3314901	3851193	VCBL01000006.1	41954	47256	GCA_007896435.1	Rummeliibacillus suwonensis	83.233	96	0.137698
S	KZ614145.1	SCAFFOLD	3321540	3322532	3851193	VCBL01000006.1	36279	37272	GCA_007896435.1	Rummeliibacillus suwonensis	82.7309	96	0.0257842
S	KZ614145.1	SCAFFOLD	3332213	3336957	3851193	VCBL01000006.1	21086	25819	GCA_007896435.1	Rummeliibacillus suwonensis	77.9979	96	0.123209
T	KZ614145.1	SCAFFOLD	3336960	3338533	3851193	HE611006.1	39891	41467	GCA_000285555.1	Kurthia massiliensis	87.8635	96	0.0408705
S	KZ614145.1	SCAFFOLD	3338534	3338783	3851193	JACHHC010000007.1	73546	73795	GCA_014202625.1	Rummeliibacillus stabekisii	92	96	0.00649149
S	KZ614145.1	SCAFFOLD	3355799	3358162	3851193	VCBL01000006.1	2326	4671	GCA_007896435.1	Rummeliibacillus suwonensis	82.7586	96	0.0613836
T	KZ614145.1	SCAFFOLD	3363397	3363524	3851193	HE611004.1	71941	72067	GCA_000285555.1	Kurthia massiliensis	94.5312	96	0.00332365
S	KZ614145.1	SCAFFOLD	3365070	3365214	3851193	JACHHC010000003.1	100	239	GCA_014202625.1	Rummeliibacillus stabekisii	76.8212	96	0.00376507
T	KZ614145.1	SCAFFOLD	3365215	3365320	3851193	CAEU01000072.1	1563	1666	GCA_000285555.1	Kurthia massiliensis	97.1698	96	0.00275239
S	KZ614145.1	SCAFFOLD	3365321	3366852	3851193	JACHHC010000002.1	228908	230435	GCA_014202625.1	Rummeliibacillus stabekisii	97.8474	96	0.0397799
S	KZ614145.1	SCAFFOLD	3372127	3372621	3851193	VCBL01000001.1	2976763	2977272	GCA_007896435.1	Rummeliibacillus suwonensis	84.375	96	0.0128532
S	KZ614145.1	SCAFFOLD	3372705	3384196	3851193	VCBL01000001.1	2965158	2976640	GCA_007896435.1	Rummeliibacillus suwonensis	84.8219	96	0.298401
S	KZ614145.1	SCAFFOLD	3386293	3389021	3851193	VCBL01000001.1	2959858	2962587	GCA_007896435.1	Rummeliibacillus suwonensis	81.7852	96	0.0708612
S	KZ614145.1	SCAFFOLD	3389081	3395302	3851193	VCBL01000001.1	2953515	2959740	GCA_007896435.1	Rummeliibacillus suwonensis	82.2062	96	0.16156
S	KZ614145.1	SCAFFOLD	3395397	3398859	3851193	VCBL01000001.1	2949795	2953253	GCA_007896435.1	Rummeliibacillus suwonensis	87.6728	96	0.0899202
S	KZ614145.1	SCAFFOLD	3407294	3408680	3851193	VCBL01000001.1	2939954	2941340	GCA_007896435.1	Rummeliibacillus suwonensis	83.3094	96	0.0360148
S	KZ614145.1	SCAFFOLD	3408766	3408959	3851193	VCBL01000003.1	110757	110958	GCA_007896435.1	Rummeliibacillus suwonensis	86.2069	96	0.0050374
S	KZ614145.1	SCAFFOLD	3409047	3410205	3851193	VCBL01000001.1	2925144	2926304	GCA_007896435.1	Rummeliibacillus suwonensis	86.0803	96	0.0300946
T	KZ614145.1	SCAFFOLD	3421722	3422112	3851193	JAEOAH010000023.1	2163	2552	GCA_016612995.1	Viridibacillus soli	84.9873	96	0.0101527
S	KZ614145.1	SCAFFOLD	3431989	3433031	3851193	VCBL01000002.1	114552	115596	GCA_007896435.1	Rummeliibacillus suwonensis	87.8443	96	0.0270825
S	KZ614145.1	SCAFFOLD	3437300	3438532	3851193	VCBL01000002.1	109110	110346	GCA_007896435.1	Rummeliibacillus suwonensis	83.2797	96	0.0320161
S	KZ614145.1	SCAFFOLD	3440436	3441988	3851193	VCBL01000002.1	100765	102306	GCA_007896435.1	Rummeliibacillus suwonensis	84.7631	96	0.0403252
S	KZ614145.1	SCAFFOLD	3448566	3448854	3851193	VCBL01000002.1	96105	96397	GCA_007896435.1	Rummeliibacillus suwonensis	86.1953	96	0.00750417
T	KZ614145.1	SCAFFOLD	3459070	3461707	3851193	JAEOAH010000018.1	38518	41165	GCA_016612995.1	Viridibacillus soli	81.2688	96	0.0684983
S	KZ614145.1	SCAFFOLD	3496652	3498668	3851193	VCBL01000002.1	42289	44305	GCA_007896435.1	Rummeliibacillus suwonensis	86.413	96	0.0523734
S	KZ614145.1	SCAFFOLD	3502390	3503193	3851193	VCBL01000002.1	36019	36820	GCA_007896435.1	Rummeliibacillus suwonensis	86.194	96	0.0208766
S	KZ614145.1	SCAFFOLD	3509315	3510987	3851193	VCBL01000002.1	29135	30807	GCA_007896435.1	Rummeliibacillus suwonensis	83.969	96	0.0434411
S	KZ614145.1	SCAFFOLD	3528464	3531195	3851193	VCBL01000002.1	12348	15063	GCA_007896435.1	Rummeliibacillus suwonensis	79.2213	96	0.0709391
T	KZ614145.1	SCAFFOLD	3531750	3537476	3851193	JAEOAH010000019.1	5452	11164	GCA_016612995.1	Viridibacillus soli	77.2051	96	0.148707
S	KZ614145.1	SCAFFOLD	3537477	3538601	3851193	VCBL01000002.1	4566	5690	GCA_007896435.1	Rummeliibacillus suwonensis	83.5847	96	0.0292117
S	KZ614145.1	SCAFFOLD	3540376	3540893	3851193	VCBL01000002.1	2161	2678	GCA_007896435.1	Rummeliibacillus suwonensis	87.6686	96	0.0134504
S	KZ614145.1	SCAFFOLD	3546883	3548613	3851193	VCBL01000001.1	1	1695	GCA_007896435.1	Rummeliibacillus suwonensis	93.6599	96	0.0449471
T	KZ614145.1	SCAFFOLD	3548614	3548774	3851193	HE611001.1	187787	187944	GCA_000285555.1	Kurthia massiliensis	96.8944	96	0.00418052
S	KZ614145.1	SCAFFOLD	3548775	3549462	3851193	VCBL01000001.1	1857	2525	GCA_007896435.1	Rummeliibacillus suwonensis	91.763	96	0.0178646
S	KZ614145.1	SCAFFOLD	3591674	3592668	3851193	VCBL01000001.1	53088	54080	GCA_007896435.1	Rummeliibacillus suwonensis	85.6426	96	0.0258361
T	KZ614145.1	SCAFFOLD	3614240	3614471	3851193	JAEOAH010000045.1	16781	17024	GCA_016612995.1	Viridibacillus soli	73.2	96	0.00602411
S	KZ614145.1	SCAFFOLD	3614472	3620891	3851193	VCBL01000001.1	78406	84816	GCA_007896435.1	Rummeliibacillus suwonensis	83.4264	96	0.166702
T	KZ614145.1	SCAFFOLD	3623744	3624818	3851193	LILB01000008.1	224522	225595	GCA_001274945.1	Viridibacillus arvi	79.059	96	0.0279134
S	KZ614145.1	SCAFFOLD	3647687	3650493	3851193	VCBL01000001.1	97544	100352	GCA_007896435.1	Rummeliibacillus suwonensis	85.2669	96	0.0728865
T	KZ614145.1	SCAFFOLD	3650494	3650786	3851193	HE611001.1	128891	129207	GCA_000285555.1	Kurthia massiliensis	70.679	96	0.00760803
S	KZ614145.1	SCAFFOLD	3658944	3659880	3851193	VCBL01000001.1	108511	109443	GCA_007896435.1	Rummeliibacillus suwonensis	81.6931	96	0.0243301
S	KZ614145.1	SCAFFOLD	3659966	3661809	3851193	VCBL01000001.1	109581	111424	GCA_007896435.1	Rummeliibacillus suwonensis	81.7792	96	0.0478813
S	KZ614145.1	SCAFFOLD	3662044	3664495	3851193	VCBL01000001.1	113291	115742	GCA_007896435.1	Rummeliibacillus suwonensis	82.7922	96	0.0636686
S	KZ614145.1	SCAFFOLD	3668008	3671599	3851193	VCBL01000001.1	119264	122853	GCA_007896435.1	Rummeliibacillus suwonensis	81.5564	96	0.0932698
S	KZ614145.1	SCAFFOLD	3680879	3686722	3851193	VCBL01000001.1	131402	137230	GCA_007896435.1	Rummeliibacillus suwonensis	81.8755	96	0.151745
S	KZ614145.1	SCAFFOLD	3688579	3690005	3851193	VCBL01000001.1	139503	140936	GCA_007896435.1	Rummeliibacillus suwonensis	82.6389	96	0.0370535
T	KZ614145.1	SCAFFOLD	3695209	3697032	3851193	JAEOAH010000022.1	63983	65794	GCA_016612995.1	Viridibacillus soli	76.9147	96	0.0473619
T	KZ614145.1	SCAFFOLD	3697276	3705291	3851193	LILB01000008.1	143364	151401	GCA_001274945.1	Viridibacillus arvi	75.6684	96	0.208143
T	KZ614145.1	SCAFFOLD	3705599	3707769	3851193	LILB01000008.1	140873	143056	GCA_001274945.1	Viridibacillus arvi	76.6802	96	0.0563721
S	KZ614145.1	SCAFFOLD	3708202	3711619	3851193	VCBL01000001.1	159055	162471	GCA_007896435.1	Rummeliibacillus suwonensis	81.7333	96	0.0887517
S	KZ614145.1	SCAFFOLD	3712482	3713335	3851193	JACHHC010000003.1	102959	103806	GCA_014202625.1	Rummeliibacillus stabekisii	83.4107	96	0.0221749
T	KZ614145.1	SCAFFOLD	3729494	3730671	3851193	JAEOAH010000022.1	91943	93123	GCA_016612995.1	Viridibacillus soli	76.5781	96	0.0305879
S	KZ614145.1	SCAFFOLD	3730672	3735562	3851193	VCBL01000001.1	185092	189978	GCA_007896435.1	Rummeliibacillus suwonensis	86.3646	96	0.127
S	KZ614145.1	SCAFFOLD	3735743	3736148	3851193	VCBL01000001.1	190807	191216	GCA_007896435.1	Rummeliibacillus suwonensis	85.4722	96	0.0105422
S	KZ614145.1	SCAFFOLD	3736509	3736712	3851193	VCBL01000003.1	81200	81404	GCA_007896435.1	Rummeliibacillus suwonensis	87.8641	96	0.00529706
S	KZ614145.1	SCAFFOLD	3736812	3740796	3851193	VCBL01000001.1	191382	195377	GCA_007896435.1	Rummeliibacillus suwonensis	82.6884	96	0.103474
S	KZ614145.1	SCAFFOLD	3740797	3741242	3851193	VCBL01000001.1	195541	195987	GCA_007896435.1	Rummeliibacillus suwonensis	82.6884	96	0.0115808
S	KZ614145.1	SCAFFOLD	3792936	3797107	3851193	VCBL01000005.1	60722	64890	GCA_007896435.1	Rummeliibacillus suwonensis	82.0942	96	0.10833
S	KZ614145.1	SCAFFOLD	3800038	3800957	3851193	VCBL01000005.1	56611	57527	GCA_007896435.1	Rummeliibacillus suwonensis	84.9138	96	0.0238887
S	KZ614145.1	SCAFFOLD	3803648	3810690	3851193	VCBL01000005.1	46263	53302	GCA_007896435.1	Rummeliibacillus suwonensis	83.8883	96	0.182878
S	KZ614145.1	SCAFFOLD	3810928	3816979	3851193	VCBL01000005.1	39559	45604	GCA_007896435.1	Rummeliibacillus suwonensis	86.3255	96	0.157146
S	KZ614145.1	SCAFFOLD	3827053	3827655	3851193	VCBL01000005.1	22416	23019	GCA_007896435.1	Rummeliibacillus suwonensis	85.1485	96	0.0156575
S	KZ614145.1	SCAFFOLD	3830669	3831573	3851193	VCBL01000005.1	19698	20603	GCA_007896435.1	Rummeliibacillus suwonensis	82.3077	96	0.0234992
S	KZ614145.1	SCAFFOLD	3845119	3847722	3851193	VCBL01000005.1	3507	6118	GCA_007896435.1	Rummeliibacillus suwonensis	83.3716	96	0.0676154
