# ANI ranges report for assembly: GCA_003049645.1
# Submitted organism: Metasolibacillus fluoroglycofenilyticus (taxid = 1239396, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Metasolibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Bacillus ndiopicus (taxid = 1347368, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	PYWK01000001.1	CONTIG	1225772	1226705	2280247	PYWN01000163.1	16881	17808	GCA_003049505.1	Metasolibacillus meyeri	83.1377	96	0.0409605
S	PYWK01000001.1	CONTIG	1230103	1230296	2280247	PYWN01000049.1	16	210	GCA_003049505.1	Metasolibacillus meyeri	89.2857	96	0.00850785
T	PYWK01000001.1	CONTIG	1230297	1231610	2280247	HG964408.1	209369	210682	GCA_000612805.1	Bacillus ndiopicus	87.6712	96	0.0576253
T	PYWK01000001.1	CONTIG	1234982	1235729	2280247	HG964408.1	213284	214031	GCA_000612805.1	Bacillus ndiopicus	87.9679	96	0.0328035
S	PYWK01000001.1	CONTIG	1235771	1235896	2280247	PYWN01000049.1	5466	5604	GCA_003049505.1	Metasolibacillus meyeri	74.2857	96	0.00552572
T	PYWK01000001.1	CONTIG	1235897	1236292	2280247	HG964408.1	214045	214441	GCA_000612805.1	Bacillus ndiopicus	95.75	96	0.0173665
T	PYWK01000001.1	CONTIG	1236295	1239766	2280247	HG964408.1	214494	217967	GCA_000612805.1	Bacillus ndiopicus	87.0423	96	0.152264
T	PYWK01000001.1	CONTIG	1239767	1246921	2280247	HG964408.1	218054	225211	GCA_000612805.1	Bacillus ndiopicus	87.0423	96	0.313782
S	PYWK01000001.1	CONTIG	1247314	1250414	2280247	PYWN01000049.1	16870	19956	GCA_003049505.1	Metasolibacillus meyeri	83.8141	96	0.135994
T	PYWK01000001.1	CONTIG	1250572	1253252	2280247	HG964408.1	228455	231129	GCA_000612805.1	Bacillus ndiopicus	84.7124	96	0.117575
S	PYWK01000001.1	CONTIG	1253253	1253528	2280247	PYWN01000007.1	2630	2890	GCA_003049505.1	Metasolibacillus meyeri	70.318	96	0.012104
T	PYWK01000001.1	CONTIG	1253785	1256290	2280247	HG964408.1	231398	233919	GCA_000612805.1	Bacillus ndiopicus	85.6747	96	0.1099
T	PYWK01000001.1	CONTIG	1256474	1260856	2280247	HG964408.1	234057	238441	GCA_000612805.1	Bacillus ndiopicus	85.2621	96	0.192216
T	PYWK01000001.1	CONTIG	1260857	1261514	2280247	HG964408.1	239106	239763	GCA_000612805.1	Bacillus ndiopicus	85.2621	96	0.0288565
S	PYWK01000001.1	CONTIG	1267741	1271631	2280247	PYWN01000007.1	18722	22614	GCA_003049505.1	Metasolibacillus meyeri	81.3781	96	0.170639
S	PYWK01000001.1	CONTIG	1275307	1276770	2280247	PYWN01000157.1	244	1707	GCA_003049505.1	Metasolibacillus meyeri	85.1978	96	0.0642036
S	PYWK01000001.1	CONTIG	1277090	1277195	2280247	PYWN01000157.1	2602	2705	GCA_003049505.1	Metasolibacillus meyeri	75	96	0.00464862
T	PYWK01000001.1	CONTIG	1277196	1280462	2280247	HG964408.1	248880	252144	GCA_000612805.1	Bacillus ndiopicus	89.2966	96	0.143274
T	PYWK01000001.1	CONTIG	1280732	1283810	2280247	HG964408.1	252389	255468	GCA_000612805.1	Bacillus ndiopicus	91.0743	96	0.135029
T	PYWK01000001.1	CONTIG	1284046	1284715	2280247	HG964408.1	255544	256213	GCA_000612805.1	Bacillus ndiopicus	83.4821	96	0.0293828
T	PYWK01000001.1	CONTIG	1285130	1286699	2280247	HG964408.1	256374	257942	GCA_000612805.1	Bacillus ndiopicus	87.3966	96	0.0688522
S	PYWK01000001.1	CONTIG	1286700	1286829	2280247	PYWN01000157.1	12415	12544	GCA_003049505.1	Metasolibacillus meyeri	90	96	0.00570114
S	PYWK01000001.1	CONTIG	1286950	1288812	2280247	PYWN01000139.1	127	1990	GCA_003049505.1	Metasolibacillus meyeri	83.6811	96	0.0817017
T	PYWK01000001.1	CONTIG	1288899	1289531	2280247	HG964408.1	267162	267795	GCA_000612805.1	Bacillus ndiopicus	85.759	96	0.0277602
T	PYWK01000001.1	CONTIG	1289795	1290852	2280247	HG964408.1	268061	269118	GCA_000612805.1	Bacillus ndiopicus	87.0633	96	0.0463985
T	PYWK01000001.1	CONTIG	1291475	1294294	2280247	HG964408.1	269261	272098	GCA_000612805.1	Bacillus ndiopicus	85.7495	96	0.123671
T	PYWK01000001.1	CONTIG	1296471	1298626	2280247	HG964404.1	679463	681618	GCA_000612805.1	Bacillus ndiopicus	86.6018	96	0.0945512
T	PYWK01000001.1	CONTIG	1307939	1311377	2280247	HG964404.1	665969	669401	GCA_000612805.1	Bacillus ndiopicus	83.7203	96	0.150817
T	PYWK01000001.1	CONTIG	1312127	1315628	2280247	HG964404.1	648388	651886	GCA_000612805.1	Bacillus ndiopicus	86.9441	96	0.15358
S	PYWK01000001.1	CONTIG	1316791	1317281	2280247	PYWN01000137.1	14823	15326	GCA_003049505.1	Metasolibacillus meyeri	79.6443	96	0.0215328
T	PYWK01000001.1	CONTIG	1317282	1318001	2280247	HG964404.1	645596	646317	GCA_000612805.1	Bacillus ndiopicus	92.6593	96	0.0315755
S	PYWK01000001.1	CONTIG	1319851	1322173	2280247	PYWN01000217.1	3189	5515	GCA_003049505.1	Metasolibacillus meyeri	82.7261	96	0.101875
T	PYWK01000001.1	CONTIG	1323029	1327606	2280247	HG964404.1	634084	638669	GCA_000612805.1	Bacillus ndiopicus	88.4833	96	0.200768
T	PYWK01000001.1	CONTIG	1329354	1332214	2280247	HG964404.1	629586	632451	GCA_000612805.1	Bacillus ndiopicus	84.1446	96	0.125469
T	PYWK01000001.1	CONTIG	1332342	1332784	2280247	HG964404.1	628949	629391	GCA_000612805.1	Bacillus ndiopicus	83.7472	96	0.0194277
T	PYWK01000001.1	CONTIG	1335238	1337620	2280247	HG964404.1	623157	625539	GCA_000612805.1	Bacillus ndiopicus	86.337	96	0.104506
T	PYWK01000001.1	CONTIG	1337809	1338379	2280247	HG964404.1	622454	623008	GCA_000612805.1	Bacillus ndiopicus	88.0911	96	0.0250411
T	PYWK01000001.1	CONTIG	1338530	1354372	2280247	HG964404.1	606569	622439	GCA_000612805.1	Bacillus ndiopicus	82.4653	96	0.694793
T	PYWK01000001.1	CONTIG	1356210	1356785	2280247	HG964404.1	593289	593886	GCA_000612805.1	Bacillus ndiopicus	90.8333	96	0.0252604
T	PYWK01000001.1	CONTIG	1359788	1360056	2280247	JAXCLE010000041.1	234	500	GCA_037027585.1	Solibacillus ferritrahens	91.8216	96	0.011797
T	PYWK01000001.1	CONTIG	1362926	1364324	2280247	HG964404.1	574135	575533	GCA_000612805.1	Bacillus ndiopicus	81.0064	96	0.061353
T	PYWK01000001.1	CONTIG	1364449	1367763	2280247	HG964404.1	570766	574086	GCA_000612805.1	Bacillus ndiopicus	88.018	96	0.145379
S	PYWK01000001.1	CONTIG	1367985	1368318	2280247	PYWN01000156.1	16359	16692	GCA_003049505.1	Metasolibacillus meyeri	96.4072	96	0.0146475
T	PYWK01000001.1	CONTIG	1368319	1368990	2280247	HG964404.1	569650	570332	GCA_000612805.1	Bacillus ndiopicus	83.6496	96	0.0294705
T	PYWK01000001.1	CONTIG	1369034	1369422	2280247	HG964404.1	568687	569075	GCA_000612805.1	Bacillus ndiopicus	93.8619	96	0.0170596
T	PYWK01000001.1	CONTIG	1369880	1373738	2280247	HG964404.1	564658	568516	GCA_000612805.1	Bacillus ndiopicus	85.0609	96	0.169236
T	PYWK01000001.1	CONTIG	1373739	1378633	2280247	HG964404.1	559581	564488	GCA_000612805.1	Bacillus ndiopicus	85.0609	96	0.21467
T	PYWK01000001.1	CONTIG	1379523	1381078	2280247	HG964404.1	550178	551733	GCA_000612805.1	Bacillus ndiopicus	88.115	96	0.0682382
S	PYWK01000001.1	CONTIG	1381324	1384721	2280247	PYWN01000167.1	12084	15484	GCA_003049505.1	Metasolibacillus meyeri	86.5746	96	0.149019
T	PYWK01000001.1	CONTIG	1384722	1386122	2280247	HG964404.1	545256	546675	GCA_000612805.1	Bacillus ndiopicus	82.8431	96	0.0614407
T	PYWK01000001.1	CONTIG	1386619	1392382	2280247	HG964404.1	539172	544922	GCA_000612805.1	Bacillus ndiopicus	87.0175	96	0.25278
T	PYWK01000001.1	CONTIG	1393017	1397919	2280247	HG964404.1	534161	539059	GCA_000612805.1	Bacillus ndiopicus	87.9805	96	0.215021
T	PYWK01000001.1	CONTIG	1398752	1399272	2280247	HG964404.1	527262	527781	GCA_000612805.1	Bacillus ndiopicus	92.5144	96	0.0228484
S	PYWK01000001.1	CONTIG	1402142	1403999	2280247	PYWN01000219.1	2965	4823	GCA_003049505.1	Metasolibacillus meyeri	83.94	96	0.0814824
T	PYWK01000001.1	CONTIG	1408023	1410477	2280247	HG964404.1	516444	518898	GCA_000612805.1	Bacillus ndiopicus	85.5691	96	0.107664
T	PYWK01000001.1	CONTIG	1410539	1411230	2280247	HG964404.1	515037	515731	GCA_000612805.1	Bacillus ndiopicus	86.5522	96	0.0303476
T	PYWK01000001.1	CONTIG	1411511	1415141	2280247	HG964404.1	511311	514941	GCA_000612805.1	Bacillus ndiopicus	86.3161	96	0.159237
T	PYWK01000001.1	CONTIG	1415364	1418629	2280247	HG964404.1	508025	511265	GCA_000612805.1	Bacillus ndiopicus	80.6373	96	0.14323
T	PYWK01000001.1	CONTIG	1418880	1420020	2280247	HG964404.1	501232	502372	GCA_000612805.1	Bacillus ndiopicus	81.6754	96	0.0500384
T	PYWK01000001.1	CONTIG	1420516	1423704	2280247	HG964404.1	494915	498094	GCA_000612805.1	Bacillus ndiopicus	83.3803	96	0.139853
S	PYWK01000001.1	CONTIG	1426266	1428145	2280247	PYWN01000021.1	11870	13749	GCA_003049505.1	Metasolibacillus meyeri	86.7021	96	0.0824472
T	PYWK01000001.1	CONTIG	1428146	1429419	2280247	HG964404.1	483475	484781	GCA_000612805.1	Bacillus ndiopicus	78.403	96	0.0558711
T	PYWK01000001.1	CONTIG	1429527	1430297	2280247	HG964404.1	482121	482890	GCA_000612805.1	Bacillus ndiopicus	90.013	96	0.0338121
T	PYWK01000001.1	CONTIG	1430477	1434164	2280247	HG964404.1	478216	481900	GCA_000612805.1	Bacillus ndiopicus	85.6448	96	0.161737
T	PYWK01000001.1	CONTIG	1441086	1444026	2280247	HG964404.1	471586	474531	GCA_000612805.1	Bacillus ndiopicus	84.4173	96	0.128977
T	PYWK01000001.1	CONTIG	1448379	1450577	2280247	HG964404.1	461334	463521	GCA_000612805.1	Bacillus ndiopicus	82.2917	96	0.0964369
T	PYWK01000001.1	CONTIG	1450639	1451184	2280247	HG964404.1	460785	461325	GCA_000612805.1	Bacillus ndiopicus	89.3967	96	0.0239448
T	PYWK01000001.1	CONTIG	1454886	1455163	2280247	HG964404.1	457373	457652	GCA_000612805.1	Bacillus ndiopicus	85.4093	96	0.0121917
T	PYWK01000001.1	CONTIG	1455319	1456228	2280247	HG964404.1	451548	452457	GCA_000612805.1	Bacillus ndiopicus	86.2939	96	0.039908
T	PYWK01000001.1	CONTIG	1456236	1458206	2280247	HG964404.1	449512	451482	GCA_000612805.1	Bacillus ndiopicus	84.0587	96	0.086438
T	PYWK01000001.1	CONTIG	1458517	1460461	2280247	HG964404.1	447530	449481	GCA_000612805.1	Bacillus ndiopicus	84.5998	96	0.0852978
T	PYWK01000001.1	CONTIG	1460741	1461756	2280247	HG964404.1	444728	445744	GCA_000612805.1	Bacillus ndiopicus	87.5246	96	0.0445566
S	PYWK01000001.1	CONTIG	1461849	1462735	2280247	PYWN01000188.1	6820	7706	GCA_003049505.1	Metasolibacillus meyeri	85.473	96	0.0388993
T	PYWK01000001.1	CONTIG	1464087	1465318	2280247	HG964404.1	440872	442105	GCA_000612805.1	Bacillus ndiopicus	83.2663	96	0.0540292
S	PYWK01000001.1	CONTIG	1465397	1467693	2280247	PYWN01000183.1	1273	3570	GCA_003049505.1	Metasolibacillus meyeri	83.3406	96	0.100735
S	PYWK01000001.1	CONTIG	1470727	1473829	2280247	PYWN01000183.1	7230	10324	GCA_003049505.1	Metasolibacillus meyeri	82.1222	96	0.136082
S	PYWK01000001.1	CONTIG	1477696	1481011	2280247	PYWN01000183.1	14118	17398	GCA_003049505.1	Metasolibacillus meyeri	78.3403	96	0.145423
S	PYWK01000001.1	CONTIG	1482051	1484119	2280247	PYWN01000183.1	18720	20790	GCA_003049505.1	Metasolibacillus meyeri	80.9937	96	0.0907358
T	PYWK01000001.1	CONTIG	1484405	1486083	2280247	HG964404.1	405605	407287	GCA_000612805.1	Bacillus ndiopicus	91.6963	96	0.0736324
T	PYWK01000001.1	CONTIG	1486720	1489895	2280247	HG964404.1	401437	404600	GCA_000612805.1	Bacillus ndiopicus	82.1832	96	0.139283
T	PYWK01000001.1	CONTIG	1491175	1493476	2280247	HG964404.1	394979	397277	GCA_000612805.1	Bacillus ndiopicus	84.6788	96	0.100954
T	PYWK01000001.1	CONTIG	1493487	1497667	2280247	HG964404.1	390502	394688	GCA_000612805.1	Bacillus ndiopicus	86.5284	96	0.183357
T	PYWK01000001.1	CONTIG	1497863	1498949	2280247	HG964404.1	389362	390448	GCA_000612805.1	Bacillus ndiopicus	84.6366	96	0.0476703
T	PYWK01000001.1	CONTIG	1503779	1504296	2280247	HG964404.1	384419	384935	GCA_000612805.1	Bacillus ndiopicus	88.9961	96	0.0227168
T	PYWK01000001.1	CONTIG	1504379	1505939	2280247	HG964404.1	382847	384408	GCA_000612805.1	Bacillus ndiopicus	87.9795	96	0.0684575
S	PYWK01000001.1	CONTIG	1508822	1510068	2280247	PYWN01000116.1	562	1809	GCA_003049505.1	Metasolibacillus meyeri	84.3028	96	0.0546871
S	PYWK01000001.1	CONTIG	1510325	1511006	2280247	PYWN01000116.1	4892	5573	GCA_003049505.1	Metasolibacillus meyeri	85.4015	96	0.029909
T	PYWK01000001.1	CONTIG	1575738	1576132	2280247	HG964404.1	329882	330274	GCA_000612805.1	Bacillus ndiopicus	88.665	96	0.0173227
T	PYWK01000001.1	CONTIG	1576168	1576981	2280247	HG964404.1	327239	328053	GCA_000612805.1	Bacillus ndiopicus	87.5306	96	0.0356979
T	PYWK01000001.1	CONTIG	1578840	1581253	2280247	HG964404.1	317787	320186	GCA_000612805.1	Bacillus ndiopicus	80.7866	96	0.105866
T	PYWK01000001.1	CONTIG	1582129	1582937	2280247	HG964404.1	315617	316427	GCA_000612805.1	Bacillus ndiopicus	81.0282	96	0.0354786
T	PYWK01000001.1	CONTIG	1584124	1587864	2280247	HG964404.1	305595	309335	GCA_000612805.1	Bacillus ndiopicus	82.582	96	0.164061
S	PYWK01000001.1	CONTIG	1587912	1588577	2280247	PYWN01000144.1	7141	7792	GCA_003049505.1	Metasolibacillus meyeri	82.2123	96	0.0292074
T	PYWK01000001.1	CONTIG	1589165	1590004	2280247	HG964404.1	299641	300470	GCA_000612805.1	Bacillus ndiopicus	80.0712	96	0.0368381
T	PYWK01000001.1	CONTIG	1590098	1592283	2280247	HG964404.1	297447	299631	GCA_000612805.1	Bacillus ndiopicus	84.0878	96	0.0958668
T	PYWK01000001.1	CONTIG	1596147	1597896	2280247	HG964404.1	274513	276267	GCA_000612805.1	Bacillus ndiopicus	83.9296	96	0.0767461
T	PYWK01000001.1	CONTIG	1602989	1606670	2280247	HG964404.1	262958	266639	GCA_000612805.1	Bacillus ndiopicus	87.7545	96	0.161474
T	PYWK01000001.1	CONTIG	1607057	1608145	2280247	HG964404.1	254824	255904	GCA_000612805.1	Bacillus ndiopicus	89.9908	96	0.047758
T	PYWK01000001.1	CONTIG	1608159	1609892	2280247	HG964404.1	253016	254771	GCA_000612805.1	Bacillus ndiopicus	85.7955	96	0.0760444
T	PYWK01000001.1	CONTIG	1612807	1615194	2280247	HG964404.1	247398	249784	GCA_000612805.1	Bacillus ndiopicus	86.4378	96	0.104725
T	PYWK01000001.1	CONTIG	1615484	1616779	2280247	HG964404.1	245826	247104	GCA_000612805.1	Bacillus ndiopicus	82.9738	96	0.0568359
T	PYWK01000001.1	CONTIG	1616858	1617210	2280247	HG964404.1	245290	245643	GCA_000612805.1	Bacillus ndiopicus	87.8531	96	0.0154808
S	PYWK01000001.1	CONTIG	1621016	1621202	2280247	PYWN01000227.1	3582	3761	GCA_003049505.1	Metasolibacillus meyeri	86.1702	96	0.00820087
T	PYWK01000001.1	CONTIG	1621203	1628166	2280247	HG964404.1	234546	241506	GCA_000612805.1	Bacillus ndiopicus	88.8188	96	0.305406
T	PYWK01000001.1	CONTIG	1628222	1631394	2280247	HG964404.1	231362	234534	GCA_000612805.1	Bacillus ndiopicus	89.1304	96	0.139152
T	PYWK01000001.1	CONTIG	1631560	1634425	2280247	HG964404.1	223612	226485	GCA_000612805.1	Bacillus ndiopicus	83.6282	96	0.125688
T	PYWK01000001.1	CONTIG	1636601	1637722	2280247	CP114887.1	2366948	2368071	GCA_028747805.1	Solibacillus daqui	90.8363	96	0.0492052
T	PYWK01000001.1	CONTIG	1641052	1641152	2280247	LGCI01000005.1	561490	561590	GCA_001281525.1	Lysinibacillus macroides	86.1386	96	0.00442934
T	PYWK01000001.1	CONTIG	1641177	1641300	2280247	HG964404.1	211371	211495	GCA_000612805.1	Bacillus ndiopicus	82.9457	96	0.00543801
T	PYWK01000001.1	CONTIG	1650131	1651628	2280247	HG964404.1	202108	203605	GCA_000612805.1	Bacillus ndiopicus	85.8572	96	0.0656946
T	PYWK01000001.1	CONTIG	1653929	1655525	2280247	HG964404.1	197444	199045	GCA_000612805.1	Bacillus ndiopicus	84.4002	96	0.0700363
T	PYWK01000001.1	CONTIG	1655908	1658767	2280247	HG964404.1	194529	197389	GCA_000612805.1	Bacillus ndiopicus	92.6625	96	0.125425
T	PYWK01000001.1	CONTIG	1665103	1666893	2280247	HG964404.1	187969	189760	GCA_000612805.1	Bacillus ndiopicus	85.3958	96	0.0785441
T	PYWK01000001.1	CONTIG	1678851	1683373	2280247	HG964404.1	105559	110081	GCA_000612805.1	Bacillus ndiopicus	81.7642	96	0.198356
T	PYWK01000001.1	CONTIG	1684599	1685828	2280247	HG964404.1	79529	80713	GCA_000612805.1	Bacillus ndiopicus	84.1167	96	0.0539415
T	PYWK01000001.1	CONTIG	1687514	1692043	2280247	HG964404.1	72171	76706	GCA_000612805.1	Bacillus ndiopicus	85.6261	96	0.198663
T	PYWK01000001.1	CONTIG	1692356	1694780	2280247	HG964404.1	69654	72068	GCA_000612805.1	Bacillus ndiopicus	84.0263	96	0.106348
T	PYWK01000001.1	CONTIG	1695053	1697398	2280247	HG964404.1	66727	69069	GCA_000612805.1	Bacillus ndiopicus	88.8133	96	0.102884
S	PYWK01000001.1	CONTIG	1697399	1699610	2280247	PYWN01000006.1	86446	88644	GCA_003049505.1	Metasolibacillus meyeri	84.2722	96	0.097007
S	PYWK01000001.1	CONTIG	1700117	1700565	2280247	PYWN01000046.1	2022	2470	GCA_003049505.1	Metasolibacillus meyeri	84	96	0.0196908
T	PYWK01000001.1	CONTIG	1700566	1702032	2280247	HG964404.1	49955	51423	GCA_000612805.1	Bacillus ndiopicus	85.9959	96	0.0643351
T	PYWK01000001.1	CONTIG	1704845	1706243	2280247	HG964404.1	18540	19940	GCA_000612805.1	Bacillus ndiopicus	83.4875	96	0.061353
T	PYWK01000001.1	CONTIG	1706363	1708221	2280247	HG964404.1	16638	18495	GCA_000612805.1	Bacillus ndiopicus	87.0569	96	0.0815263
S	PYWK01000001.1	CONTIG	1708353	1711198	2280247	PYWN01000062.1	32963	35788	GCA_003049505.1	Metasolibacillus meyeri	79.6089	96	0.124811
S	PYWK01000001.1	CONTIG	1714336	1716176	2280247	PYWN01000062.1	39577	41417	GCA_003049505.1	Metasolibacillus meyeri	81.0373	96	0.0807369
S	PYWK01000001.1	CONTIG	1722056	1724462	2280247	PYWN01000062.1	45968	48366	GCA_003049505.1	Metasolibacillus meyeri	79.7864	96	0.105559
T	PYWK01000001.1	CONTIG	1724624	1725869	2280247	HG964405.1	664026	665271	GCA_000612805.1	Bacillus ndiopicus	86.7788	96	0.0546432
S	PYWK01000001.1	CONTIG	1727407	1729044	2280247	PYWN01000111.1	2454	4088	GCA_003049505.1	Metasolibacillus meyeri	82.6351	96	0.0718343
T	PYWK01000001.1	CONTIG	1733856	1735577	2280247	HG964405.1	654229	655959	GCA_000612805.1	Bacillus ndiopicus	89.7865	96	0.0755181
S	PYWK01000001.1	CONTIG	1739577	1741224	2280247	PYWN01000006.1	9118	10765	GCA_003049505.1	Metasolibacillus meyeri	91.1408	96	0.0722729
T	PYWK01000001.1	CONTIG	1742671	1743034	2280247	HG964408.1	196219	196582	GCA_000612805.1	Bacillus ndiopicus	92.8962	96	0.0159632
T	PYWK01000001.1	CONTIG	1743918	1744776	2280247	HG964405.1	649652	650512	GCA_000612805.1	Bacillus ndiopicus	91.6763	96	0.0376714
S	PYWK01000001.1	CONTIG	1748631	1749341	2280247	PYWN01000043.1	25735	26437	GCA_003049505.1	Metasolibacillus meyeri	81.4867	96	0.0311808
T	PYWK01000001.1	CONTIG	1754216	1756044	2280247	HG964405.1	624162	625992	GCA_000612805.1	Bacillus ndiopicus	86.8593	96	0.0802106
T	PYWK01000001.1	CONTIG	1757190	1758693	2280247	HG964405.1	621155	622658	GCA_000612805.1	Bacillus ndiopicus	83.6978	96	0.0659578
T	PYWK01000001.1	CONTIG	1758794	1760013	2280247	HG964405.1	619778	620995	GCA_000612805.1	Bacillus ndiopicus	86.683	96	0.053503
T	PYWK01000001.1	CONTIG	1760512	1764732	2280247	HG964405.1	615403	619628	GCA_000612805.1	Bacillus ndiopicus	88.5296	96	0.185112
T	PYWK01000001.1	CONTIG	1764909	1767149	2280247	HG964405.1	613145	615394	GCA_000612805.1	Bacillus ndiopicus	82.7084	96	0.0982788
T	PYWK01000001.1	CONTIG	1769780	1770870	2280247	HG964405.1	609286	610391	GCA_000612805.1	Bacillus ndiopicus	83.3483	96	0.0478457
T	PYWK01000001.1	CONTIG	1771013	1772124	2280247	HG964405.1	608056	609167	GCA_000612805.1	Bacillus ndiopicus	87.4101	96	0.0487666
T	PYWK01000001.1	CONTIG	1772611	1776216	2280247	HG964405.1	604095	607708	GCA_000612805.1	Bacillus ndiopicus	83.8648	96	0.158141
T	PYWK01000001.1	CONTIG	1777067	1780001	2280247	HG964405.1	597109	600043	GCA_000612805.1	Bacillus ndiopicus	85.7435	96	0.128714
T	PYWK01000001.1	CONTIG	1780057	1782529	2280247	HG964405.1	594541	597012	GCA_000612805.1	Bacillus ndiopicus	84.6651	96	0.108453
T	PYWK01000001.1	CONTIG	1782986	1785589	2280247	HG964405.1	591833	594437	GCA_000612805.1	Bacillus ndiopicus	87.5719	96	0.114198
T	PYWK01000001.1	CONTIG	1785823	1788021	2280247	HG964405.1	588401	590620	GCA_000612805.1	Bacillus ndiopicus	85.4831	96	0.0964369
S	PYWK01000001.1	CONTIG	1788022	1788970	2280247	PYWN01000085.1	214	1136	GCA_003049505.1	Metasolibacillus meyeri	81.8086	96	0.0416183
T	PYWK01000001.1	CONTIG	1789129	1790795	2280247	HG964405.1	583207	584872	GCA_000612805.1	Bacillus ndiopicus	81.2201	96	0.0731061
T	PYWK01000001.1	CONTIG	1790997	1791169	2280247	HG964405.1	582882	583059	GCA_000612805.1	Bacillus ndiopicus	86.5169	96	0.0075869
T	PYWK01000001.1	CONTIG	1794760	1798597	2280247	HG964405.1	573618	577482	GCA_000612805.1	Bacillus ndiopicus	86.1935	96	0.168315
S	PYWK01000001.1	CONTIG	1798819	1800596	2280247	PYWN01000012.1	7036	8779	GCA_003049505.1	Metasolibacillus meyeri	80.685	96	0.077974
T	PYWK01000001.1	CONTIG	1800736	1804534	2280247	HG964405.1	567767	571564	GCA_000612805.1	Bacillus ndiopicus	85.557	96	0.166605
T	PYWK01000001.1	CONTIG	1804748	1806564	2280247	HG964405.1	565886	567702	GCA_000612805.1	Bacillus ndiopicus	80.1861	96	0.0796843
T	PYWK01000001.1	CONTIG	1809380	1810116	2280247	LGCI01000005.1	1260008	1260744	GCA_001281525.1	Lysinibacillus macroides	81.0041	96	0.0323211
T	PYWK01000001.1	CONTIG	1811353	1813813	2280247	HG964405.1	544275	546730	GCA_000612805.1	Bacillus ndiopicus	83.1783	96	0.107927
T	PYWK01000001.1	CONTIG	1813945	1815973	2280247	HG964405.1	542194	544227	GCA_000612805.1	Bacillus ndiopicus	85.5675	96	0.0889816
T	PYWK01000001.1	CONTIG	1816121	1817873	2280247	HG964405.1	540335	542088	GCA_000612805.1	Bacillus ndiopicus	86.875	96	0.0768776
T	PYWK01000001.1	CONTIG	1818051	1822105	2280247	HG964405.1	535239	539303	GCA_000612805.1	Bacillus ndiopicus	82.3169	96	0.177832
T	PYWK01000001.1	CONTIG	1830331	1833510	2280247	HG964405.1	524153	527325	GCA_000612805.1	Bacillus ndiopicus	87.7474	96	0.139459
T	PYWK01000001.1	CONTIG	1833755	1845846	2280247	HG964405.1	512000	524082	GCA_000612805.1	Bacillus ndiopicus	86.8719	96	0.530293
T	PYWK01000001.1	CONTIG	1846020	1848522	2280247	HG964405.1	509387	511889	GCA_000612805.1	Bacillus ndiopicus	83.7913	96	0.109769
T	PYWK01000001.1	CONTIG	1848770	1850892	2280247	HG964405.1	506967	509089	GCA_000612805.1	Bacillus ndiopicus	88.8523	96	0.0931039
T	PYWK01000001.1	CONTIG	1851079	1853368	2280247	HG964405.1	504572	506861	GCA_000612805.1	Bacillus ndiopicus	86.4747	96	0.100428
T	PYWK01000001.1	CONTIG	1853401	1856221	2280247	HG964405.1	501628	504448	GCA_000612805.1	Bacillus ndiopicus	87.6639	96	0.123715
T	PYWK01000001.1	CONTIG	1856456	1858993	2280247	HG964405.1	498978	501513	GCA_000612805.1	Bacillus ndiopicus	85.5625	96	0.111304
T	PYWK01000001.1	CONTIG	1859180	1860469	2280247	HG964405.1	497563	498872	GCA_000612805.1	Bacillus ndiopicus	85.8886	96	0.0565728
T	PYWK01000001.1	CONTIG	1863180	1865188	2280247	HG964405.1	491140	493148	GCA_000612805.1	Bacillus ndiopicus	80.0297	96	0.0881045
S	PYWK01000001.1	CONTIG	1865189	1867626	2280247	PYWN01000105.1	20595	23033	GCA_003049505.1	Metasolibacillus meyeri	85.1594	96	0.106918
S	PYWK01000001.1	CONTIG	1867749	1869837	2280247	PYWN01000105.1	17795	19882	GCA_003049505.1	Metasolibacillus meyeri	82.7685	96	0.0916129
T	PYWK01000001.1	CONTIG	1883171	1885171	2280247	HG964405.1	466468	468468	GCA_000612805.1	Bacillus ndiopicus	86.007	96	0.0877537
T	PYWK01000001.1	CONTIG	1885214	1888334	2280247	HG964405.1	463255	466375	GCA_000612805.1	Bacillus ndiopicus	87.328	96	0.136871
T	PYWK01000001.1	CONTIG	1888393	1889311	2280247	HG964405.1	462227	463143	GCA_000612805.1	Bacillus ndiopicus	91.9565	96	0.0403027
T	PYWK01000001.1	CONTIG	1890910	1893593	2280247	HG964405.1	431446	434129	GCA_000612805.1	Bacillus ndiopicus	85.8526	96	0.117707
