# ANI ranges report for assembly: GCA_002370195.2
# Submitted organism: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP018335.1	CIRCULAR	1265272	1265671	3488104	JBHSNN010000001.1	195	591	GCA_042657185.1	Ureibacillus thermophilus	96.5	96	0.0114675
S	AP018335.1	CIRCULAR	1265717	1266247	3488104	JBHSNQ010000134.1	1878	2406	GCA_042655065.1	Ureibacillus suwonensis	90.0563	96	0.0152232
S	AP018335.1	CIRCULAR	1267669	1268074	3488104	JBHSNN010000049.1	1229	1615	GCA_042657185.1	Ureibacillus thermophilus	90.9091	96	0.0116396
S	AP018335.1	CIRCULAR	1268091	1268890	3488104	JBHSNN010000019.1	1991	2790	GCA_042657185.1	Ureibacillus thermophilus	98.125	96	0.0229351
S	AP018335.1	CIRCULAR	1269476	1269961	3488104	JBHSNQ010000046.1	1	486	GCA_042655065.1	Ureibacillus suwonensis	99.0421	96	0.0139331
S	AP018335.1	CIRCULAR	1269962	1270067	3488104	JBHSNQ010000066.1	1	106	GCA_042655065.1	Ureibacillus suwonensis	99.0421	96	0.0030389
S	AP018335.1	CIRCULAR	1270068	1270519	3488104	JBHSNQ010000046.1	509	960	GCA_042655065.1	Ureibacillus suwonensis	99.0421	96	0.0129583
-	AP018335.1	CIRCULAR	1270540	1277659	3488104	JAAXPW010000015.1	53507	60633	GCA_012396605.1	Ureibacillus thermosphaericus	96.9	96	0.204122
-	AP018335.1	CIRCULAR	1285832	1285956	3488104	JAAXPW010000067.1	1	125	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00358361
-	AP018335.1	CIRCULAR	1286409	1303024	3488104	JAAXPW010000015.1	23256	39879	GCA_012396605.1	Ureibacillus thermosphaericus	96.9379	96	0.476362
-	AP018335.1	CIRCULAR	1303412	1303642	3488104	JAAXPW010000015.1	22962	23202	GCA_012396605.1	Ureibacillus thermosphaericus	94.1909	96	0.00662251
-	AP018335.1	CIRCULAR	1305374	1307455	3488104	JAAXPW010000015.1	20405	22482	GCA_012396605.1	Ureibacillus thermosphaericus	97.8877	96	0.0596886
-	AP018335.1	CIRCULAR	1308323	1308547	3488104	JAAXPW010000083.1	652	876	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0064505
S	AP018335.1	CIRCULAR	1308641	1308835	3488104	JBHSNN010000018.1	1	195	GCA_042657185.1	Ureibacillus thermophilus	98.9744	96	0.00559043
-	AP018335.1	CIRCULAR	1308870	1315225	3488104	JAAXPW010000015.1	14048	20404	GCA_012396605.1	Ureibacillus thermosphaericus	98.6157	96	0.182219
-	AP018335.1	CIRCULAR	1323016	1326132	3488104	JAAXPW010000015.1	10931	14047	GCA_012396605.1	Ureibacillus thermosphaericus	99.3904	96	0.0893609
-	AP018335.1	CIRCULAR	1327611	1331494	3488104	JAAXPW010000015.1	7035	10930	GCA_012396605.1	Ureibacillus thermosphaericus	96.5376	96	0.11135
-	AP018335.1	CIRCULAR	1331577	1332760	3488104	JAAXPW010000002.1	1	1185	GCA_012396605.1	Ureibacillus thermosphaericus	98.9873	96	0.0339439
-	AP018335.1	CIRCULAR	1333121	1333303	3488104	JAAXPW010000029.1	39979	40161	GCA_012396605.1	Ureibacillus thermosphaericus	97.2678	96	0.0052464
-	AP018335.1	CIRCULAR	1333315	1337928	3488104	JAAXPW010000015.1	2396	7005	GCA_012396605.1	Ureibacillus thermosphaericus	97.6165	96	0.132278
-	AP018335.1	CIRCULAR	1341368	1345631	3488104	JAAXPW010000057.1	4231	8490	GCA_012396605.1	Ureibacillus thermosphaericus	98.4994	96	0.122244
-	AP018335.1	CIRCULAR	1347201	1348310	3488104	JAAXPW010000057.1	8538	9637	GCA_012396605.1	Ureibacillus thermosphaericus	95.4929	96	0.0318224
-	AP018335.1	CIRCULAR	1348311	1354419	3488104	JAAXPW010000032.1	28210	34317	GCA_012396605.1	Ureibacillus thermosphaericus	95.4929	96	0.175138
S	AP018335.1	CIRCULAR	1354420	1354569	3488104	JBHSNN010000004.1	951	1102	GCA_042657185.1	Ureibacillus thermophilus	96.7105	96	0.00430033
-	AP018335.1	CIRCULAR	1354570	1355422	3488104	JAAXPW010000032.1	27293	28145	GCA_012396605.1	Ureibacillus thermosphaericus	85.932	96	0.0244545
-	AP018335.1	CIRCULAR	1356968	1359602	3488104	JAAXPW010000032.1	23200	25834	GCA_012396605.1	Ureibacillus thermosphaericus	88.6466	96	0.0755425
-	AP018335.1	CIRCULAR	1359766	1359926	3488104	JAAXPW010000013.1	52849	53008	GCA_012396605.1	Ureibacillus thermosphaericus	96.8944	96	0.00461569
-	AP018335.1	CIRCULAR	1361038	1361148	3488104	JAAXPW010000045.1	10858	10966	GCA_012396605.1	Ureibacillus thermosphaericus	96.4286	96	0.00318224
S	AP018335.1	CIRCULAR	1361156	1361580	3488104	JBHSNQ010000044.1	23728	24153	GCA_042655065.1	Ureibacillus suwonensis	98.1221	96	0.0121843
S	AP018335.1	CIRCULAR	1363721	1363974	3488104	JBHSNN010000061.1	6403	6656	GCA_042657185.1	Ureibacillus thermophilus	99.2126	96	0.00728189
S	AP018335.1	CIRCULAR	1364430	1364555	3488104	JBHSNQ010000168.1	2	127	GCA_042655065.1	Ureibacillus suwonensis	92.0635	96	0.00361228
-	AP018335.1	CIRCULAR	1367819	1368036	3488104	JAAXPW010000013.1	70826	71043	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00624981
-	AP018335.1	CIRCULAR	1369620	1370489	3488104	JAAXPW010000032.1	12479	13348	GCA_012396605.1	Ureibacillus thermosphaericus	92.3077	96	0.0249419
-	AP018335.1	CIRCULAR	1370649	1372374	3488104	JAAXPW010000032.1	9599	11317	GCA_012396605.1	Ureibacillus thermosphaericus	91.5558	96	0.0494825
-	AP018335.1	CIRCULAR	1372400	1374311	3488104	JAAXPW010000032.1	7564	9468	GCA_012396605.1	Ureibacillus thermosphaericus	95.9917	96	0.0548149
-	AP018335.1	CIRCULAR	1375524	1375636	3488104	JACHGZ010000027.1	27027	27139	GCA_014202525.1	Ureibacillus thermosphaericus	94.6903	96	0.00323958
-	AP018335.1	CIRCULAR	1376268	1383833	3488104	JAAXPW010000032.1	1	7563	GCA_012396605.1	Ureibacillus thermosphaericus	97.6021	96	0.216909
-	AP018335.1	CIRCULAR	1383928	1384085	3488104	JAAXPW010000063.1	5939	6096	GCA_012396605.1	Ureibacillus thermosphaericus	88.6792	96	0.00452968
-	AP018335.1	CIRCULAR	1384424	1385944	3488104	JAAXPW010000063.1	4296	5852	GCA_012396605.1	Ureibacillus thermosphaericus	94.0051	96	0.0436054
S	AP018335.1	CIRCULAR	1385945	1387334	3488104	JBHSNN010000002.1	82493	83882	GCA_042657185.1	Ureibacillus thermophilus	99.1367	96	0.0398497
-	AP018335.1	CIRCULAR	1387335	1391339	3488104	JAAXPW010000063.1	291	4294	GCA_012396605.1	Ureibacillus thermosphaericus	98.4274	96	0.114819
S	AP018335.1	CIRCULAR	1403636	1403773	3488104	JBHSNQ010000066.1	421	558	GCA_042655065.1	Ureibacillus suwonensis	98.5507	96	0.0039563
S	AP018335.1	CIRCULAR	1403774	1406064	3488104	JBHSNN010000043.1	42273	44562	GCA_042657185.1	Ureibacillus thermophilus	99.5635	96	0.0656804
-	AP018335.1	CIRCULAR	1407763	1407883	3488104	JAAXPW010000057.1	1	120	GCA_012396605.1	Ureibacillus thermosphaericus	98.3471	96	0.00346893
S	AP018335.1	CIRCULAR	1408713	1408847	3488104	JBHSNQ010000053.1	1	135	GCA_042655065.1	Ureibacillus suwonensis	99.1749	96	0.0038703
S	AP018335.1	CIRCULAR	1408848	1409318	3488104	JBHSNQ010000096.1	1	471	GCA_042655065.1	Ureibacillus suwonensis	99.1749	96	0.013503
-	AP018335.1	CIRCULAR	1414914	1415033	3488104	JAAXPW010000011.1	164	283	GCA_012396605.1	Ureibacillus thermosphaericus	99.1667	96	0.00344026
S	AP018335.1	CIRCULAR	1415606	1415724	3488104	JBHSNQ010000022.1	6219	6337	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0034116
-	AP018335.1	CIRCULAR	1415974	1426892	3488104	JAAXPW010000049.1	1	10930	GCA_012396605.1	Ureibacillus thermosphaericus	97.7061	96	0.313035
S	AP018335.1	CIRCULAR	1428106	1428271	3488104	JBHSNQ010000018.1	39553	39718	GCA_042655065.1	Ureibacillus suwonensis	97.5904	96	0.00475903
-	AP018335.1	CIRCULAR	1428307	1431648	3488104	JAAXPW010000049.1	10931	14274	GCA_012396605.1	Ureibacillus thermosphaericus	97.997	96	0.0958114
-	AP018335.1	CIRCULAR	1431679	1433981	3488104	JAAXPW010000039.1	22882	25185	GCA_012396605.1	Ureibacillus thermosphaericus	99.0017	96	0.0660244
-	AP018335.1	CIRCULAR	1435371	1451418	3488104	JAAXPW010000039.1	6819	22881	GCA_012396605.1	Ureibacillus thermosphaericus	98.3511	96	0.460078
-	AP018335.1	CIRCULAR	1451419	1457247	3488104	JAAXPW010000039.1	240	6066	GCA_012396605.1	Ureibacillus thermosphaericus	98.3511	96	0.167111
-	AP018335.1	CIRCULAR	1457353	1466049	3488104	JAAXPW010000019.1	128	8855	GCA_012396605.1	Ureibacillus thermosphaericus	96.5071	96	0.249333
-	AP018335.1	CIRCULAR	1467591	1491332	3488104	JAAXPW010000019.1	8856	32594	GCA_012396605.1	Ureibacillus thermosphaericus	99.1286	96	0.680656
-	AP018335.1	CIRCULAR	1492874	1497566	3488104	JAAXPW010000019.1	32595	37287	GCA_012396605.1	Ureibacillus thermosphaericus	98.9772	96	0.134543
S	AP018335.1	CIRCULAR	1498600	1498713	3488104	JBHSNN010000033.1	1	114	GCA_042657185.1	Ureibacillus thermophilus	99.1228	96	0.00326825
S	AP018335.1	CIRCULAR	1498752	1498946	3488104	JBHSNN010000033.1	153	347	GCA_042657185.1	Ureibacillus thermophilus	98.4615	96	0.00559043
-	AP018335.1	CIRCULAR	1498981	1518474	3488104	JAAXPW010000019.1	37288	56809	GCA_012396605.1	Ureibacillus thermosphaericus	98.9967	96	0.558871
-	AP018335.1	CIRCULAR	1518475	1519755	3488104	JAAXPW010000072.1	219	1499	GCA_012396605.1	Ureibacillus thermosphaericus	98.9967	96	0.0367248
-	AP018335.1	CIRCULAR	1519756	1520468	3488104	JAAXPW010000060.1	137	849	GCA_012396605.1	Ureibacillus thermosphaericus	98.9967	96	0.0204409
-	AP018335.1	CIRCULAR	1521880	1528623	3488104	JAAXPW010000060.1	850	7594	GCA_012396605.1	Ureibacillus thermosphaericus	99.2439	96	0.193343
-	AP018335.1	CIRCULAR	1529478	1529804	3488104	JAAXPW010000060.1	7631	7953	GCA_012396605.1	Ureibacillus thermosphaericus	95.8153	96	0.00937472
-	AP018335.1	CIRCULAR	1529805	1532249	3488104	JAAXPW010000020.1	53429	55873	GCA_012396605.1	Ureibacillus thermosphaericus	95.8153	96	0.0700954
-	AP018335.1	CIRCULAR	1533802	1540797	3488104	JAAXPW010000020.1	46434	53428	GCA_012396605.1	Ureibacillus thermosphaericus	99.2832	96	0.200567
-	AP018335.1	CIRCULAR	1540798	1540916	3488104	JAAXPW010000033.1	33344	33462	GCA_012396605.1	Ureibacillus thermosphaericus	99.2832	96	0.0034116
S	AP018335.1	CIRCULAR	1540917	1541186	3488104	JBHSNN010000014.1	130360	130629	GCA_042657185.1	Ureibacillus thermophilus	88.9706	96	0.00774059
-	AP018335.1	CIRCULAR	1541187	1541312	3488104	JAAXPW010000059.1	8899	9024	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00361228
S	AP018335.1	CIRCULAR	1541313	1541437	3488104	JBHSNN010000014.1	130756	130869	GCA_042657185.1	Ureibacillus thermophilus	86.4	96	0.00358361
-	AP018335.1	CIRCULAR	1541438	1549288	3488104	JAAXPW010000020.1	38569	46433	GCA_012396605.1	Ureibacillus thermosphaericus	99.1102	96	0.225079
-	AP018335.1	CIRCULAR	1549618	1558087	3488104	JAAXPW010000020.1	30092	38540	GCA_012396605.1	Ureibacillus thermosphaericus	99.2444	96	0.242825
S	AP018335.1	CIRCULAR	1558215	1558315	3488104	JBHSNN010000074.1	6725	6825	GCA_042657185.1	Ureibacillus thermophilus	95.0495	96	0.00289556
S	AP018335.1	CIRCULAR	1558627	1558727	3488104	JBHSNN010000005.1	118182	118282	GCA_042657185.1	Ureibacillus thermophilus	96.0396	96	0.00289556
-	AP018335.1	CIRCULAR	1558728	1561741	3488104	JAAXPW010000020.1	21022	24036	GCA_012396605.1	Ureibacillus thermosphaericus	99.7678	96	0.086408
-	AP018335.1	CIRCULAR	1563283	1584186	3488104	JAAXPW010000020.1	122	21021	GCA_012396605.1	Ureibacillus thermosphaericus	98.6806	96	0.599294
-	AP018335.1	CIRCULAR	1584187	1592835	3488104	JAAXPW010000004.1	130	8777	GCA_012396605.1	Ureibacillus thermosphaericus	98.6806	96	0.247957
S	AP018335.1	CIRCULAR	1593098	1593373	3488104	JBHSNQ010000029.1	1	276	GCA_042655065.1	Ureibacillus suwonensis	98.913	96	0.00791261
-	AP018335.1	CIRCULAR	1595300	1624632	3488104	JAAXPW010000004.1	8825	38135	GCA_012396605.1	Ureibacillus thermosphaericus	98.7144	96	0.840944
-	AP018335.1	CIRCULAR	1624633	1626404	3488104	JAAXPW010000004.1	38209	39981	GCA_012396605.1	Ureibacillus thermosphaericus	98.7144	96	0.0508012
-	AP018335.1	CIRCULAR	1626408	1626528	3488104	JAAXPW010000020.1	1	121	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00346893
-	AP018335.1	CIRCULAR	1627045	1638653	3488104	JAAXPW010000004.1	39982	51591	GCA_012396605.1	Ureibacillus thermosphaericus	97.8639	96	0.332817
-	AP018335.1	CIRCULAR	1638671	1641199	3488104	JAAXPW010000004.1	53699	56222	GCA_012396605.1	Ureibacillus thermosphaericus	93.9526	96	0.0725036
S	AP018335.1	CIRCULAR	1641200	1641334	3488104	JBHSNQ010000075.1	43903	44038	GCA_042655065.1	Ureibacillus suwonensis	98.5294	96	0.0038703
S	AP018335.1	CIRCULAR	1642913	1643037	3488104	JBHSNQ010000146.1	1	125	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00358361
-	AP018335.1	CIRCULAR	1643041	1658070	3488104	JAAXPW010000004.1	56226	71253	GCA_012396605.1	Ureibacillus thermosphaericus	98.4032	96	0.430893
-	AP018335.1	CIRCULAR	1658071	1660754	3488104	JAAXPW010000004.1	72735	75422	GCA_012396605.1	Ureibacillus thermosphaericus	98.4032	96	0.0769472
S	AP018335.1	CIRCULAR	1660758	1661142	3488104	RBZN01000004.1	119	503	GCA_003628435.1	Ureibacillus endophyticus	94.8052	96	0.0110375
S	AP018335.1	CIRCULAR	1666241	1666418	3488104	RBZN01000004.1	1948	2125	GCA_003628435.1	Ureibacillus endophyticus	96.8797	96	0.00510306
S	AP018335.1	CIRCULAR	1666419	1671864	3488104	RBZN01000004.1	3265	8710	GCA_003628435.1	Ureibacillus endophyticus	96.8797	96	0.156131
S	AP018335.1	CIRCULAR	1671865	1672260	3488104	RBZN01000004.1	9378	9772	GCA_003628435.1	Ureibacillus endophyticus	96.8797	96	0.0113529
-	AP018335.1	CIRCULAR	1672330	1706208	3488104	JAAXPW010000004.1	75423	109289	GCA_012396605.1	Ureibacillus thermosphaericus	98.6464	96	0.971273
-	AP018335.1	CIRCULAR	1706209	1716277	3488104	JAAXPW010000001.1	745	10808	GCA_012396605.1	Ureibacillus thermosphaericus	98.6464	96	0.288667
-	AP018335.1	CIRCULAR	1716540	1760588	3488104	JAAXPW010000001.1	11161	55231	GCA_012396605.1	Ureibacillus thermosphaericus	98.7303	96	1.26284
-	AP018335.1	CIRCULAR	1760589	1781788	3488104	JAAXPW010000001.1	55414	76611	GCA_012396605.1	Ureibacillus thermosphaericus	98.7303	96	0.60778
-	AP018335.1	CIRCULAR	1783200	1784991	3488104	JAAXPW010000001.1	76612	78403	GCA_012396605.1	Ureibacillus thermosphaericus	98.0469	96	0.0513746
S	AP018335.1	CIRCULAR	1784997	1785104	3488104	JBHSNQ010000074.1	28916	29025	GCA_042655065.1	Ureibacillus suwonensis	96.3636	96	0.00309624
-	AP018335.1	CIRCULAR	1785367	1785550	3488104	JAAXPW010000072.1	1	184	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00527507
S	AP018335.1	CIRCULAR	1792021	1792149	3488104	JBHSNN010000045.1	216	346	GCA_042657185.1	Ureibacillus thermophilus	91.7293	96	0.00369828
S	AP018335.1	CIRCULAR	1793284	1793470	3488104	JBHSNQ010000004.1	26522	26708	GCA_042655065.1	Ureibacillus suwonensis	91.9786	96	0.00536108
S	AP018335.1	CIRCULAR	1793487	1793617	3488104	JBHSNQ010000048.1	166368	166498	GCA_042655065.1	Ureibacillus suwonensis	94.6565	96	0.00375562
-	AP018335.1	CIRCULAR	1793618	1809800	3488104	JAAXPW010000001.1	78559	94750	GCA_012396605.1	Ureibacillus thermosphaericus	98.8453	96	0.463948
S	AP018335.1	CIRCULAR	1809801	1809968	3488104	JBHSNQ010000044.1	22059	22226	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00481637
-	AP018335.1	CIRCULAR	1810315	1810440	3488104	JAAXPW010000015.1	67297	67422	GCA_012396605.1	Ureibacillus thermosphaericus	97.8448	96	0.00361228
-	AP018335.1	CIRCULAR	1810441	1810777	3488104	JAAXPW010000001.1	94751	95088	GCA_012396605.1	Ureibacillus thermosphaericus	97.8448	96	0.00966141
S	AP018335.1	CIRCULAR	1813378	1813945	3488104	JBHSNN010000089.1	755	1323	GCA_042657185.1	Ureibacillus thermophilus	97.8984	96	0.0162839
-	AP018335.1	CIRCULAR	1814181	1815745	3488104	JAAXPW010000001.1	95089	96653	GCA_012396605.1	Ureibacillus thermosphaericus	99.8083	96	0.0448668
-	AP018335.1	CIRCULAR	1816091	1822146	3488104	JAAXPW010000001.1	96665	102719	GCA_012396605.1	Ureibacillus thermosphaericus	98.8111	96	0.173619
-	AP018335.1	CIRCULAR	1825084	1831584	3488104	JAAXPW010000001.1	106446	112952	GCA_012396605.1	Ureibacillus thermosphaericus	95.9428	96	0.186376
-	AP018335.1	CIRCULAR	1831991	1835697	3488104	JAAXPW010000001.1	113383	117051	GCA_012396605.1	Ureibacillus thermosphaericus	96.0658	96	0.106276
-	AP018335.1	CIRCULAR	1837238	1837478	3488104	JAAXPW010000001.1	117135	117397	GCA_012396605.1	Ureibacillus thermosphaericus	88.2129	96	0.0069092
-	AP018335.1	CIRCULAR	1837556	1842710	3488104	JAAXPW010000001.1	117398	122552	GCA_012396605.1	Ureibacillus thermosphaericus	99.2823	96	0.147788
-	AP018335.1	CIRCULAR	1842713	1842837	3488104	JAAXPW010000007.1	97693	97817	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00358361
-	AP018335.1	CIRCULAR	1843228	1843352	3488104	JAAXPW010000005.1	1	125	GCA_012396605.1	Ureibacillus thermosphaericus	99.3532	96	0.00358361
-	AP018335.1	CIRCULAR	1843353	1852192	3488104	JAAXPW010000001.1	122554	131394	GCA_012396605.1	Ureibacillus thermosphaericus	99.3532	96	0.253433
-	AP018335.1	CIRCULAR	1853206	1854382	3488104	JAAXPW010000001.1	131395	132575	GCA_012396605.1	Ureibacillus thermosphaericus	95.1899	96	0.0337433
-	AP018335.1	CIRCULAR	1855794	1859163	3488104	JAAXPW010000001.1	132576	135947	GCA_012396605.1	Ureibacillus thermosphaericus	98.7544	96	0.0966141
-	AP018335.1	CIRCULAR	1859197	1860887	3488104	JAAXPW010000001.1	139003	140695	GCA_012396605.1	Ureibacillus thermosphaericus	98.376	96	0.0484791
-	AP018335.1	CIRCULAR	1860888	1861965	3488104	JAAXPW010000001.1	140785	141862	GCA_012396605.1	Ureibacillus thermosphaericus	98.376	96	0.030905
-	AP018335.1	CIRCULAR	1863377	1864704	3488104	JAAXPW010000001.1	141863	143186	GCA_012396605.1	Ureibacillus thermosphaericus	98.7952	96	0.0380723
S	AP018335.1	CIRCULAR	1864942	1865055	3488104	JBHSNQ010000096.1	475	588	GCA_042655065.1	Ureibacillus suwonensis	98.2456	96	0.00326825
-	AP018335.1	CIRCULAR	1865284	1867135	3488104	JAAXPW010000001.1	143187	145037	GCA_012396605.1	Ureibacillus thermosphaericus	98.2181	96	0.0530947
S	AP018335.1	CIRCULAR	1867136	1867266	3488104	JBHSNN010000018.1	37016	37146	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00375562
S	AP018335.1	CIRCULAR	1867464	1867649	3488104	JBHSNN010000018.1	37344	37529	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00533241
-	AP018335.1	CIRCULAR	1867650	1867775	3488104	JAAXPW010000019.1	1	126	GCA_012396605.1	Ureibacillus thermosphaericus	99.0472	96	0.00361228
-	AP018335.1	CIRCULAR	1867776	1889267	3488104	JAAXPW010000001.1	145038	166527	GCA_012396605.1	Ureibacillus thermosphaericus	99.0472	96	0.616151
S	AP018335.1	CIRCULAR	1889304	1889406	3488104	JBHSNN010000092.1	2	104	GCA_042657185.1	Ureibacillus thermophilus	98.0583	96	0.00295289
-	AP018335.1	CIRCULAR	1890632	1892540	3488104	JAAXPW010000001.1	166557	168465	GCA_012396605.1	Ureibacillus thermosphaericus	99.1296	96	0.0547289
-	AP018335.1	CIRCULAR	1892541	1892812	3488104	JAAXPW010000001.1	169144	169417	GCA_012396605.1	Ureibacillus thermosphaericus	99.1296	96	0.00779793
-	AP018335.1	CIRCULAR	1894503	1895653	3488104	JAAXPW010000001.1	169418	170568	GCA_012396605.1	Ureibacillus thermosphaericus	98.9574	96	0.0329979
-	AP018335.1	CIRCULAR	1897065	1912181	3488104	JAAXPW010000001.1	170569	185711	GCA_012396605.1	Ureibacillus thermosphaericus	98.2241	96	0.433387
S	AP018335.1	CIRCULAR	1919349	1919821	3488104	JBHSNN010000021.1	103740	104211	GCA_042657185.1	Ureibacillus thermophilus	98.3087	96	0.0135604
S	AP018335.1	CIRCULAR	1925261	1926016	3488104	JBHSNN010000087.1	24496	25251	GCA_042657185.1	Ureibacillus thermophilus	95.7672	96	0.0216737
S	AP018335.1	CIRCULAR	1926017	1926606	3488104	JBHSNQ010000019.1	1	581	GCA_042655065.1	Ureibacillus suwonensis	97.4576	96	0.0169146
S	AP018335.1	CIRCULAR	1926614	1926756	3488104	JBHSNN010000087.1	25849	25991	GCA_042657185.1	Ureibacillus thermophilus	97.2028	96	0.00409965
S	AP018335.1	CIRCULAR	1926814	1926937	3488104	JBHSNQ010000170.1	1	124	GCA_042655065.1	Ureibacillus suwonensis	97.6727	96	0.00355494
S	AP018335.1	CIRCULAR	1926938	1928145	3488104	JBHSNQ010000185.1	19464	20670	GCA_042655065.1	Ureibacillus suwonensis	97.6727	96	0.034632
-	AP018335.1	CIRCULAR	1929673	1949092	3488104	JAAXPW010000001.1	185712	205138	GCA_012396605.1	Ureibacillus thermosphaericus	99.0942	96	0.556749
S	AP018335.1	CIRCULAR	1949093	1949297	3488104	JBHSNQ010000082.1	63820	64027	GCA_042655065.1	Ureibacillus suwonensis	85.446	96	0.00587712
S	AP018335.1	CIRCULAR	1949298	1949410	3488104	JBHSNN010000087.1	88571	88683	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00323958
-	AP018335.1	CIRCULAR	1949411	1989757	3488104	JAAXPW010000001.1	205156	245499	GCA_012396605.1	Ureibacillus thermosphaericus	99.2275	96	1.1567
-	AP018335.1	CIRCULAR	1991236	2009633	3488104	JAAXPW010000001.1	245500	263895	GCA_012396605.1	Ureibacillus thermosphaericus	99.5598	96	0.52745
-	AP018335.1	CIRCULAR	2009635	2035419	3488104	JAAXPW010000022.1	29517	55323	GCA_012396605.1	Ureibacillus thermosphaericus	99.1437	96	0.739227
-	AP018335.1	CIRCULAR	2035790	2037804	3488104	JAAXPW010000022.1	27501	29516	GCA_012396605.1	Ureibacillus thermosphaericus	98.3723	96	0.0577678
-	AP018335.1	CIRCULAR	2037805	2051831	3488104	JAAXPW010000022.1	12324	26365	GCA_012396605.1	Ureibacillus thermosphaericus	98.3723	96	0.402138
-	AP018335.1	CIRCULAR	2051832	2052989	3488104	JAAXPW010000022.1	10854	12117	GCA_012396605.1	Ureibacillus thermosphaericus	98.3723	96	0.0331986
-	AP018335.1	CIRCULAR	2054531	2059687	3488104	JAAXPW010000022.1	5697	10853	GCA_012396605.1	Ureibacillus thermosphaericus	98.4481	96	0.147845
-	AP018335.1	CIRCULAR	2059688	2059812	3488104	JAAXPW010000022.1	1	125	GCA_012396605.1	Ureibacillus thermosphaericus	98.4481	96	0.00358361
S	AP018335.1	CIRCULAR	2059813	2059963	3488104	JBHSNQ010000075.1	21261	21411	GCA_042655065.1	Ureibacillus suwonensis	99.3377	96	0.004329
S	AP018335.1	CIRCULAR	2060099	2060224	3488104	JBHSNQ010000075.1	21547	21672	GCA_042655065.1	Ureibacillus suwonensis	98.4127	96	0.00361228
S	AP018335.1	CIRCULAR	2060225	2060325	3488104	JBHSNN010000087.1	58708	58808	GCA_042657185.1	Ureibacillus thermophilus	99.0099	96	0.00289556
-	AP018335.1	CIRCULAR	2060327	2063095	3488104	JAAXPW010000022.1	2929	5696	GCA_012396605.1	Ureibacillus thermosphaericus	99.2416	96	0.0793841
S	AP018335.1	CIRCULAR	2063096	2063373	3488104	JBHSNQ010000131.1	1819	2096	GCA_042655065.1	Ureibacillus suwonensis	98.9209	96	0.00796995
S	AP018335.1	CIRCULAR	2065032	2065291	3488104	JBHSNQ010000018.1	40969	41229	GCA_042655065.1	Ureibacillus suwonensis	98.0843	96	0.00745391
S	AP018335.1	CIRCULAR	2065360	2065486	3488104	JBHSNQ010000082.1	30397	30523	GCA_042655065.1	Ureibacillus suwonensis	93.7008	96	0.00364095
S	AP018335.1	CIRCULAR	2068658	2068898	3488104	JBHSNN010000062.1	1	241	GCA_042657185.1	Ureibacillus thermophilus	90.4959	96	0.0069092
S	AP018335.1	CIRCULAR	2068899	2069000	3488104	JBHSNQ010000179.1	12779	12881	GCA_042655065.1	Ureibacillus suwonensis	97.0874	96	0.00292422
S	AP018335.1	CIRCULAR	2069097	2069844	3488104	JBHSNN010000093.1	70357	71103	GCA_042657185.1	Ureibacillus thermophilus	87.6	96	0.0214443
S	AP018335.1	CIRCULAR	2071415	2072783	3488104	JBHSNQ010000018.1	36129	37497	GCA_042655065.1	Ureibacillus suwonensis	92.1225	96	0.0392477
-	AP018335.1	CIRCULAR	2093166	2094447	3488104	JAAXPW010000044.1	330	1602	GCA_012396605.1	Ureibacillus thermosphaericus	98.6739	96	0.0367535
S	AP018335.1	CIRCULAR	2094448	2094565	3488104	JBHSNQ010000050.1	7319	7436	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00338293
S	AP018335.1	CIRCULAR	2094634	2102196	3488104	JBHSNQ010000004.1	798	8385	GCA_042655065.1	Ureibacillus suwonensis	99.0908	96	0.216823
